BLOCK,BLOCK_TIMESTAMP,BLUNA_PRICE,BETH_PRICE
4203260,2021-08-20T01:39:52Z,30.44270418162342,3221.51609036
4203258,2021-08-20T01:39:37Z,30.442704181623416,3221.51609036
4203256,2021-08-20T01:39:24Z,30.442704181623416,3221.51609036
4203254,2021-08-20T01:39:10Z,30.448009572477513,3221.51609036
4203252,2021-08-20T01:38:55Z,30.448009572477513,3221.51609036
4203250,2021-08-20T01:38:42Z,30.434205795557226,3221.51609036
4203247,2021-08-20T01:38:23Z,30.434205795557226,3221.51609036
4203245,2021-08-20T01:38:09Z,30.542632424541207,3221.51609036
4203243,2021-08-20T01:37:55Z,30.542632424541207,3221.51609036
4203240,2021-08-20T01:37:35Z,30.542632424541207,3221.51609036
4203238,2021-08-20T01:37:21Z,30.580900650824017,3221.51609036
4203236,2021-08-20T01:37:07Z,30.580900650824017,3221.51609036
4203234,2021-08-20T01:36:53Z,30.594137908829495,3221.51609036
4203232,2021-08-20T01:36:39Z,30.594137908829495,3221.51609036
4203230,2021-08-20T01:36:26Z,30.621264415170252,3221.51609036
4203227,2021-08-20T01:36:06Z,30.621264415170252,3221.51609036
4203225,2021-08-20T01:35:53Z,30.64382933146134,3221.51609036
4203223,2021-08-20T01:35:39Z,30.64382933146134,3221.51609036
4203221,2021-08-20T01:35:26Z,30.64382933146134,3221.51609036
4203218,2021-08-20T01:35:06Z,30.592512757485327,3221.51609036
4203216,2021-08-20T01:34:53Z,30.592512757485327,3221.51609036
4203214,2021-08-20T01:34:38Z,30.687648290640478,3221.51609036
4203212,2021-08-20T01:34:20Z,30.687648290640478,3221.51609036
4203210,2021-08-20T01:34:07Z,30.687648290640478,3221.51609036
4203208,2021-08-20T01:33:54Z,30.735817373490125,3221.51609036
4203206,2021-08-20T01:33:41Z,30.735817373490125,3221.51609036
4203203,2021-08-20T01:33:20Z,30.73361018848509,3221.51609036
4203201,2021-08-20T01:33:06Z,30.73361018848509,3221.51609036
4203199,2021-08-20T01:32:52Z,30.728648569260198,3221.51609036
4203197,2021-08-20T01:32:38Z,30.728648569260198,3221.51609036
4203195,2021-08-20T01:32:23Z,30.66939521227221,3221.51609036
4203193,2021-08-20T01:32:10Z,30.66939521227221,3221.51703988
4203190,2021-08-20T01:31:48Z,30.66939521227221,3221.51703988
4203188,2021-08-20T01:31:35Z,30.61531472554939,3221.51703988
4203186,2021-08-20T01:31:21Z,30.61531472554939,3221.51703988
4203184,2021-08-20T01:31:06Z,30.61304941030434,3221.51703988
4203182,2021-08-20T01:30:52Z,30.61304941030434,3221.51703988
4203181,2021-08-20T01:30:40Z,30.61304941030434,3221.51703988
4203179,2021-08-20T01:30:26Z,30.646366539029877,3221.51703988
4203176,2021-08-20T01:30:06Z,30.646366539029877,3221.51703988
4203174,2021-08-20T01:29:52Z,30.663085274359084,3221.51703988
4203172,2021-08-20T01:29:38Z,30.663085274359084,3221.51703988
4203170,2021-08-20T01:29:25Z,30.714907303071975,3221.51703988
4203167,2021-08-20T01:29:05Z,30.714907303071975,3221.51703988
4203165,2021-08-20T01:28:52Z,30.714907303071975,3221.51703988
4203164,2021-08-20T01:28:45Z,30.726167331478415,3221.51703988
4203161,2021-08-20T01:28:25Z,30.726167331478187,3221.51703988
4203158,2021-08-20T01:28:05Z,30.80128829295893,3221.51703988
4203156,2021-08-20T01:27:51Z,30.80128829295893,3221.51703988
4203154,2021-08-20T01:27:37Z,30.815067348855045,3221.51703988
4203152,2021-08-20T01:27:23Z,30.815067348855045,3221.51703988
4203150,2021-08-20T01:27:09Z,30.68677150358917,3221.51813654
4203147,2021-08-20T01:26:50Z,30.68677150358917,3221.51813654
4203145,2021-08-20T01:26:36Z,30.68677150358917,3221.51813654
4203143,2021-08-20T01:26:23Z,30.717729199636928,3221.51813654
4203141,2021-08-20T01:26:09Z,30.717729199636928,3221.51813654
4203139,2021-08-20T01:25:55Z,30.701403262405336,3221.51813654
4203136,2021-08-20T01:25:35Z,30.701403262405336,3221.51813654
4203134,2021-08-20T01:25:21Z,30.60252662111713,3221.51813654
4203132,2021-08-20T01:25:07Z,30.602526621116937,3221.51940623
4203130,2021-08-20T01:24:54Z,30.55202122331797,3221.51940623
4203128,2021-08-20T01:24:41Z,30.55202122331797,3221.51940623
4203125,2021-08-20T01:24:21Z,30.55202122331797,3221.51940623
4203123,2021-08-20T01:24:07Z,30.455130686086783,3221.51940623
4203121,2021-08-20T01:23:54Z,30.455130686086783,3221.51940623
4203119,2021-08-20T01:23:39Z,30.37865069506872,3221.51940623
4203116,2021-08-20T01:23:19Z,30.37865069506872,3221.51940623
4203115,2021-08-20T01:23:12Z,30.4438049775514,3221.51940623
4203112,2021-08-20T01:22:52Z,30.4438049775514,3221.51940623
4203110,2021-08-20T01:22:34Z,30.4438049775514,3221.51940623
4203108,2021-08-20T01:22:20Z,30.39551862797265,3221.51940623
4203106,2021-08-20T01:22:06Z,30.39551862797265,3221.51940623
4203104,2021-08-20T01:21:53Z,30.39449853038725,3221.50447901
4203102,2021-08-20T01:21:40Z,30.39449853038725,3221.50447901
4203099,2021-08-20T01:21:18Z,30.420270025305065,3221.50447901
4203097,2021-08-20T01:21:05Z,30.420270025304998,3221.50447901
4203095,2021-08-20T01:20:50Z,30.420270025304998,3221.50447901
4203093,2021-08-20T01:20:37Z,30.460923804888594,3221.50447901
4203091,2021-08-20T01:20:24Z,30.460923804888594,3221.50447901
4203089,2021-08-20T01:20:10Z,30.47310942095149,3221.50447901
4203086,2021-08-20T01:19:50Z,30.47310942095149,3221.50447901
4203084,2021-08-20T01:19:36Z,30.486008972855437,3221.50447901
4203082,2021-08-20T01:19:23Z,30.486008972855174,3221.50447901
4203080,2021-08-20T01:19:08Z,30.559132651995274,3221.50447901
4203078,2021-08-20T01:18:55Z,30.559132651995274,3221.50480742
4203075,2021-08-20T01:18:34Z,30.559132651995274,3221.50480742
4203073,2021-08-20T01:18:21Z,30.524317132064397,3221.50480742
4203071,2021-08-20T01:18:07Z,30.524317132064397,3221.50480742
4203069,2021-08-20T01:17:54Z,30.42197757565501,3221.50480742
4203066,2021-08-20T01:17:35Z,30.42197757565501,3221.50480742
4203064,2021-08-20T01:17:22Z,30.370402611385614,3221.50480742
4203062,2021-08-20T01:17:07Z,30.370402611385614,3221.50480742
4203060,2021-08-20T01:16:53Z,30.15750919762561,3221.50480742
4203058,2021-08-20T01:16:40Z,30.15750919762561,3221.50480742
4203056,2021-08-20T01:16:26Z,30.15750919762561,3221.50480742
4203053,2021-08-20T01:16:06Z,30.17767177954152,3221.50480742
4203051,2021-08-20T01:15:53Z,30.17767177954152,3221.50480742
4203049,2021-08-20T01:15:39Z,30.268683380240418,3221.50480742
4203047,2021-08-20T01:15:25Z,30.268683380240418,3221.50493298
4203044,2021-08-20T01:15:06Z,30.21455826552042,3221.5066413
4203042,2021-08-20T01:14:53Z,30.21455826552042,3221.5066413
4203040,2021-08-20T01:14:39Z,30.208571598997967,3221.5066413
4203038,2021-08-20T01:14:26Z,30.208571598997967,3221.5066413
4203035,2021-08-20T01:14:05Z,30.208571598997967,3221.5066413
4203033,2021-08-20T01:13:52Z,30.08874063707458,3221.5066413
4203031,2021-08-20T01:13:38Z,30.08874063707458,3221.5066413
4203029,2021-08-20T01:13:25Z,30.016898905739424,3221.5066413
4203025,2021-08-20T01:13:02Z,30.007175322903798,3221.5066413
4203022,2021-08-20T01:12:41Z,30.007175322903798,3221.5066413
4203019,2021-08-20T01:12:21Z,29.985193764181307,3221.5066413
4203017,2021-08-20T01:12:08Z,29.985193764181307,3221.5066413
4203015,2021-08-20T01:11:51Z,29.985193764181307,3221.5066413
4203013,2021-08-20T01:11:33Z,29.98283742958002,3221.5066413
4203011,2021-08-20T01:11:19Z,29.98283742958002,3221.5066413
4203009,2021-08-20T01:11:05Z,30.01915588711844,3221.5066413
4203007,2021-08-20T01:10:52Z,30.01915588711844,3221.5066413
4203005,2021-08-20T01:10:38Z,30.000232579145035,3221.5066413
4203003,2021-08-20T01:10:24Z,30.000232579145035,3221.5066413
4203000,2021-08-20T01:10:05Z,30.000232579145035,3221.5066413
4202998,2021-08-20T01:09:51Z,29.936970899762,3221.5066413
4202996,2021-08-20T01:09:37Z,29.936970899762,3221.5066413
4202994,2021-08-20T01:09:23Z,29.952037857868785,3221.5066413
4202992,2021-08-20T01:09:10Z,29.952037857868785,3221.49718707
4202990,2021-08-20T01:08:56Z,,3221.49718707
4202987,2021-08-20T01:08:35Z,30.008321834355392,3221.49718707
4202985,2021-08-20T01:08:20Z,30.008321834355392,3221.49718707
4202983,2021-08-20T01:08:06Z,30.0936335709972,3221.49718707
4202981,2021-08-20T01:07:48Z,30.0936335709972,3221.49718707
4202980,2021-08-20T01:07:41Z,30.02840484795848,3221.49718707
4202977,2021-08-20T01:07:22Z,30.02840484795848,3221.49718707
4202975,2021-08-20T01:07:06Z,30.02840484795848,3221.49718707
4202973,2021-08-20T01:06:53Z,29.97736891948843,3221.49718707
4202971,2021-08-20T01:06:38Z,29.97736891948843,3221.49718707
4202969,2021-08-20T01:06:24Z,29.954578726826036,3221.49718707
4202964,2021-08-20T01:05:50Z,29.99242557872905,3221.49718707
4202962,2021-08-20T01:05:37Z,29.99242557872898,3221.49718707
4202960,2021-08-20T01:05:23Z,30.026051874992042,3221.49718707
4202958,2021-08-20T01:05:10Z,30.026051874992042,3221.49718707
4202956,2021-08-20T01:04:55Z,30.026051874992042,3221.49718707
4202953,2021-08-20T01:04:34Z,30.030241580659286,3221.49718707
4202951,2021-08-20T01:04:21Z,30.030241580659286,3221.49718707
4202949,2021-08-20T01:04:07Z,30.082854485417695,3221.49718707
4202947,2021-08-20T01:03:54Z,30.082854485417695,3221.49718707
4202944,2021-08-20T01:03:34Z,30.02222119900461,3221.49718707
4202942,2021-08-20T01:03:20Z,30.02222119900461,3221.49718707
4202940,2021-08-20T01:03:07Z,30.02222119900461,3221.49718707
4202938,2021-08-20T01:02:53Z,30.004243450661754,3221.49718707
4202936,2021-08-20T01:02:37Z,30.004243450661754,3221.49718707
4202934,2021-08-20T01:02:23Z,30.036753376029793,3221.49718707
4202932,2021-08-20T01:02:10Z,30.036753376029683,3221.49718707
4202930,2021-08-20T01:01:55Z,30.137619616472396,3221.49718707
4202927,2021-08-20T01:01:35Z,30.137619616472396,3221.49718707
4202925,2021-08-20T01:01:22Z,30.118914941156874,3221.49718707
4202923,2021-08-20T01:01:07Z,30.118914941156874,3221.49718707
4202921,2021-08-20T01:00:54Z,30.118914941156874,3221.50191418
4202919,2021-08-20T01:00:40Z,30.18559812296464,3221.50191418
4202916,2021-08-20T01:00:20Z,30.18559812296464,3221.50191418
4202914,2021-08-20T01:00:06Z,30.19930349122453,3221.50191418
4202913,2021-08-20T00:59:59Z,30.19930349122453,3221.50191418
4202910,2021-08-20T00:59:38Z,30.229225738192728,3221.50191418
4202908,2021-08-20T00:59:25Z,30.229225738192728,3221.50191418
4202906,2021-08-20T00:59:11Z,30.229225738192728,3221.50191418
4202904,2021-08-20T00:58:52Z,30.26490072895815,3221.50191418
4202902,2021-08-20T00:58:39Z,30.26490072895815,3221.50191418
4202900,2021-08-20T00:58:26Z,30.2630398657496,3221.50191418
4202897,2021-08-20T00:58:05Z,30.2630398657496,3221.50191418
4202895,2021-08-20T00:57:51Z,30.2630398657496,3221.50191418
4202893,2021-08-20T00:57:38Z,30.26936377367413,3221.50191418
4202891,2021-08-20T00:57:25Z,30.26936377367413,3221.50191418
4202888,2021-08-20T00:57:05Z,30.208398223465682,3221.50191418
4202886,2021-08-20T00:56:52Z,30.208398223465682,3231.41938447
4202884,2021-08-20T00:56:38Z,30.196420627296746,3231.41938447
4202882,2021-08-20T00:56:23Z,30.196420627296746,3231.41938447
4202880,2021-08-20T00:56:09Z,30.21524248423049,3231.41938447
4202878,2021-08-20T00:55:55Z,30.21524248423049,3231.41938447
4202875,2021-08-20T00:55:35Z,30.215242484230128,3231.41938447
4202873,2021-08-20T00:55:21Z,30.279496032158843,3231.41938447
4202871,2021-08-20T00:55:00Z,30.279496032158423,3231.41938447
4202870,2021-08-20T00:54:53Z,30.241270915975935,3231.41938447
4202868,2021-08-20T00:54:39Z,30.241270915975935,3231.47847428
4202865,2021-08-20T00:54:19Z,30.241270915975935,3231.47847428
4202863,2021-08-20T00:54:07Z,30.188235585726964,3231.47847428
4202861,2021-08-20T00:53:53Z,30.188235585726964,3231.47847428
4202859,2021-08-20T00:53:39Z,30.217886926896607,3231.47847428
4202857,2021-08-20T00:53:25Z,30.217886926896607,3231.47847428
4202854,2021-08-20T00:53:05Z,30.300628282530433,3231.47906958
4202852,2021-08-20T00:52:51Z,30.300628282530433,3231.47906958
4202850,2021-08-20T00:52:37Z,30.341942256361257,3231.47906958
4202848,2021-08-20T00:52:24Z,30.341942256361257,3231.47906958
4202845,2021-08-20T00:52:04Z,30.341942256361257,3231.47906958
4202843,2021-08-20T00:51:50Z,30.371286039869354,3231.47906958
4202841,2021-08-20T00:51:36Z,30.371286039869354,3231.47906958
4202839,2021-08-20T00:51:23Z,30.341880185621527,3231.47906958
4202837,2021-08-20T00:51:10Z,30.341880185621527,3231.47906958
4202834,2021-08-20T00:50:49Z,30.334272944460153,3231.47906958
4202832,2021-08-20T00:50:36Z,30.334272944460153,3231.47906958
4202830,2021-08-20T00:50:23Z,30.386747612797784,3231.47906958
4202828,2021-08-20T00:50:10Z,30.386747612797784,3231.47906958
4202825,2021-08-20T00:49:50Z,30.386747612797784,3231.47906958
4202823,2021-08-20T00:49:37Z,30.3988011113115,3231.47906958
4202821,2021-08-20T00:49:24Z,30.3988011113115,3231.47906958
4202819,2021-08-20T00:49:09Z,30.224662622147694,3231.47906958
4202817,2021-08-20T00:48:55Z,30.224662622147694,3231.47906958
4202814,2021-08-20T00:48:34Z,30.286461441141913,3231.48071246
4202812,2021-08-20T00:48:21Z,30.286461441141913,3231.48071246
4202810,2021-08-20T00:48:07Z,30.51965803587007,3231.4541351
4202808,2021-08-20T00:47:53Z,30.51965803587007,3231.4541351
4202806,2021-08-20T00:47:40Z,30.51965803587007,3231.4541351
4202804,2021-08-20T00:47:22Z,30.484652549832,3231.4541351
4202802,2021-08-20T00:47:07Z,30.484652549832,3231.4541351
4202800,2021-08-20T00:46:53Z,30.48076734617358,3231.4541351
4202798,2021-08-20T00:46:39Z,30.48076734617358,3231.4541351
4202796,2021-08-20T00:46:26Z,,3231.4541351
4202793,2021-08-20T00:46:05Z,30.4271816093414,3231.4541351
4202791,2021-08-20T00:45:51Z,30.4271816093414,3231.4541351
4202789,2021-08-20T00:45:38Z,30.426888755752522,3231.4541351
4202787,2021-08-20T00:45:24Z,30.426888755752522,3231.4541351
4202785,2021-08-20T00:45:10Z,30.461556164513684,3231.4541351
4202782,2021-08-20T00:44:51Z,30.461556164513684,3231.4541351
4202780,2021-08-20T00:44:37Z,30.5830946936341,3231.4541351
4202778,2021-08-20T00:44:22Z,30.5830946936341,3231.4541351
4202776,2021-08-20T00:44:09Z,30.5830946936341,3231.4541351
4202774,2021-08-20T00:43:55Z,30.65003874103656,3231.4541351
4202772,2021-08-20T00:43:40Z,30.65003874103656,3231.4541351
4202770,2021-08-20T00:43:25Z,30.664478780357506,3231.4541351
4202767,2021-08-20T00:43:05Z,30.664478780357506,3231.4541351
4202766,2021-08-20T00:42:55Z,30.664478780357506,3231.4541351
4202763,2021-08-20T00:42:35Z,30.496899800815182,3231.4541351
4202761,2021-08-20T00:42:21Z,30.496899800815182,3231.4541351
4202759,2021-08-20T00:42:07Z,30.40475206100109,3231.4541351
4202757,2021-08-20T00:41:54Z,30.40475206100109,3231.4541351
4202755,2021-08-20T00:41:40Z,30.392284412602862,3231.4541351
4202752,2021-08-20T00:41:21Z,30.392284412602862,3231.4541351
4202750,2021-08-20T00:41:07Z,30.412517407489943,3231.45265307
4202748,2021-08-20T00:40:54Z,30.412517407489943,3231.45265307
4202746,2021-08-20T00:40:40Z,30.412517407489943,3231.45265307
4202743,2021-08-20T00:40:20Z,30.405932795620835,3231.45265307
4202741,2021-08-20T00:40:06Z,30.405932795620835,3231.45265307
4202739,2021-08-20T00:39:52Z,30.41900486039565,3231.45265307
4202737,2021-08-20T00:39:39Z,30.41900486039565,3231.45265307
4202735,2021-08-20T00:39:25Z,30.419231348421203,3231.45265307
4202732,2021-08-20T00:39:05Z,30.419231348421203,3231.45265307
4202730,2021-08-20T00:38:51Z,30.419231348421203,3231.45265307
4202728,2021-08-20T00:38:38Z,30.42457677239714,3231.45265307
4202726,2021-08-20T00:38:24Z,30.42457677239714,3231.45265307
4202724,2021-08-20T00:38:11Z,30.334752740693716,3231.45265307
4202721,2021-08-20T00:37:49Z,30.334752740693716,3231.45265307
4202719,2021-08-20T00:37:35Z,30.252789865438192,3231.45265307
4202717,2021-08-20T00:37:22Z,30.252789865438192,3231.45265307
4202715,2021-08-20T00:37:09Z,30.21076388931094,3231.44963473
4202712,2021-08-20T00:36:49Z,30.21076388931094,3231.44963473
4202710,2021-08-20T00:36:36Z,30.21076388931094,3231.44963473
4202708,2021-08-20T00:36:23Z,30.198662152942795,3231.44963473
4202706,2021-08-20T00:36:09Z,30.198662152942795,3231.44963473
4202704,2021-08-20T00:35:56Z,30.130731090484275,3231.44963473
4202701,2021-08-20T00:35:35Z,30.130731090484165,3231.44963473
4202699,2021-08-20T00:35:21Z,30.032419692333807,3231.44963473
4202698,2021-08-20T00:35:09Z,30.032419692333807,3231.44963473
4202695,2021-08-20T00:34:49Z,30.032419692333807,3212.10259428
4202693,2021-08-20T00:34:35Z,30.018382924027307,3212.10259428
4202691,2021-08-20T00:34:22Z,30.018382924027307,3212.10259428
4202689,2021-08-20T00:34:07Z,29.98356408097896,3212.10259428
4202687,2021-08-20T00:33:54Z,29.98356408097896,3212.10259428
4202685,2021-08-20T00:33:39Z,29.95822273882847,3212.10259428
4202682,2021-08-20T00:33:20Z,29.95822273882847,3212.10259428
4202680,2021-08-20T00:33:05Z,29.95822273882847,3212.10259428
4202678,2021-08-20T00:32:52Z,29.95472428309867,3212.10259428
4202676,2021-08-20T00:32:38Z,29.95472428309867,3212.10259428
4202674,2021-08-20T00:32:25Z,29.908864426098045,3212.10259428
4202671,2021-08-20T00:32:05Z,29.908864426098045,3212.10259428
4202669,2021-08-20T00:31:51Z,29.86096323389929,3212.10259428
4202667,2021-08-20T00:31:38Z,29.86096323389929,3212.10731668
4202665,2021-08-20T00:31:24Z,29.89276780395076,3212.10710192
4202662,2021-08-20T00:31:04Z,29.89276780395076,3212.10710192
4202660,2021-08-20T00:30:50Z,29.89276780395076,3212.10710192
4202658,2021-08-20T00:30:37Z,29.880602168453457,3212.10710192
4202656,2021-08-20T00:30:23Z,29.880602168453457,3212.10710192
4202654,2021-08-20T00:30:10Z,29.903900286770742,3212.10710192
4202651,2021-08-20T00:29:45Z,29.903900286770742,3212.10710192
4202650,2021-08-20T00:29:39Z,29.907964266885045,3212.10710192
4202648,2021-08-20T00:29:25Z,29.907964266885045,3212.10710192
4202645,2021-08-20T00:29:05Z,29.907964266885045,3212.10710192
4202643,2021-08-20T00:28:52Z,29.93681484184853,3212.10710192
4202641,2021-08-20T00:28:37Z,29.936814841848314,3212.10710192
4202639,2021-08-20T00:28:24Z,29.83917263285545,3212.10710192
4202637,2021-08-20T00:28:10Z,29.83917263285545,3212.10710192
4202634,2021-08-20T00:27:50Z,29.7732391677517,3212.10710192
4202632,2021-08-20T00:27:36Z,29.7732391677517,3212.10710192
4202630,2021-08-20T00:27:23Z,29.726604038895417,3212.10710192
4202628,2021-08-20T00:27:10Z,29.726604038895417,3212.10710192
4202625,2021-08-20T00:26:50Z,29.726604038895417,3212.10710192
4202623,2021-08-20T00:26:37Z,29.728209223975362,3212.10710192
4202621,2021-08-20T00:26:23Z,29.72820922397518,3195.00785019
4202619,2021-08-20T00:26:10Z,29.72875347791289,3195.00785019
4202616,2021-08-20T00:25:50Z,29.72875347791289,3195.00785019
4202614,2021-08-20T00:25:37Z,29.893881408376398,3195.00785019
4202612,2021-08-20T00:25:23Z,29.893881408376398,3195.00785019
4202610,2021-08-20T00:25:07Z,29.79706820588053,3195.00785019
4202608,2021-08-20T00:24:53Z,29.79706820588053,3195.00785019
4202606,2021-08-20T00:24:38Z,29.79706820588053,3195.00785019
4202604,2021-08-20T00:24:25Z,29.76240570537424,3195.00652982
4202601,2021-08-20T00:23:59Z,29.76240570537424,3195.00652982
4202600,2021-08-20T00:23:52Z,29.751824238160065,3195.00652982
4202598,2021-08-20T00:23:39Z,29.751824238160065,3195.00652982
4202596,2021-08-20T00:23:25Z,29.751824238160065,3195.00652982
4202593,2021-08-20T00:23:05Z,29.813098062361018,3195.00652982
4202591,2021-08-20T00:22:52Z,29.813098062361018,3195.00652982
4202589,2021-08-20T00:22:37Z,29.8305837244181,3195.1229758
4202587,2021-08-20T00:22:25Z,29.8305837244181,3195.12320495
4202584,2021-08-20T00:22:04Z,29.78978107233565,3195.12320495
4202582,2021-08-20T00:21:50Z,29.78978107233565,3195.12320495
4202580,2021-08-20T00:21:37Z,29.734796219839858,3195.12320495
4202578,2021-08-20T00:21:22Z,29.734796219839858,3195.12320495
4202576,2021-08-20T00:21:09Z,29.734796219839858,3195.12221571
4202574,2021-08-20T00:20:54Z,29.744427521211648,3195.12221571
4202572,2021-08-20T00:20:40Z,29.744427521211648,3195.12221571
4202569,2021-08-20T00:20:20Z,29.7244012725928,3195.12221571
4202567,2021-08-20T00:20:05Z,29.7244012725928,3195.12221571
4202565,2021-08-20T00:19:50Z,29.7244012725928,3195.12221571
4202563,2021-08-20T00:19:37Z,29.700161909364102,3195.12221571
4202561,2021-08-20T00:19:23Z,29.700161909364102,3195.12221571
4202559,2021-08-20T00:19:10Z,29.612976926057932,3195.12221571
4202556,2021-08-20T00:18:50Z,29.612976926057932,3195.12221571
4202554,2021-08-20T00:18:37Z,29.569677851548846,3195.12189619
4202552,2021-08-20T00:18:24Z,29.569677851548846,3195.12189619
4202550,2021-08-20T00:18:10Z,29.539577706860186,3195.12189619
4202547,2021-08-20T00:17:50Z,29.539577706860186,3195.12189619
4202545,2021-08-20T00:17:36Z,29.539577706860186,3195.12189619
4202543,2021-08-20T00:17:22Z,29.53483403618231,3195.12189619
4202541,2021-08-20T00:17:08Z,29.53483403618231,3195.12189619
4202539,2021-08-20T00:16:54Z,29.52573554462838,3195.12189619
4202536,2021-08-20T00:16:34Z,29.52573554462838,3195.12189619
4202534,2021-08-20T00:16:20Z,29.549135516156465,3195.12189619
4202533,2021-08-20T00:16:13Z,29.549135516156465,3195.12189619
4202530,2021-08-20T00:15:53Z,29.536787709366074,3195.12189619
4202528,2021-08-20T00:15:40Z,29.536787709366074,3195.12189619
4202525,2021-08-20T00:15:20Z,29.536787709366074,3195.12189619
4202523,2021-08-20T00:15:06Z,29.52565516308569,3195.12189572
4202521,2021-08-20T00:14:51Z,29.52565516308569,3195.12189572
4202519,2021-08-20T00:14:37Z,29.531151257682115,3195.12189572
4202517,2021-08-20T00:14:24Z,29.531151257682115,3195.12189572
4202514,2021-08-20T00:14:04Z,29.523755963580754,3172.81375955
4202512,2021-08-20T00:13:51Z,29.523755963580754,3172.81375955
4202510,2021-08-20T00:13:37Z,29.494252828854428,3172.81375955
4202508,2021-08-20T00:13:21Z,29.494252828854428,3172.81375955
4202506,2021-08-20T00:13:08Z,29.494252828854428,3172.81375955
4202504,2021-08-20T00:12:53Z,29.48876619595644,3172.81375955
4202502,2021-08-20T00:12:40Z,29.48876619595644,3172.81367074
4202500,2021-08-20T00:12:21Z,29.48876619595644,3172.81367074
4202498,2021-08-20T00:12:08Z,29.433042446383656,3172.81367074
4202496,2021-08-20T00:11:53Z,29.433042446383656,3172.81367074
4202494,2021-08-20T00:11:40Z,29.42609326776565,3172.81401194
4202491,2021-08-20T00:11:19Z,29.42609326776565,3172.81401194
4202489,2021-08-20T00:11:06Z,29.351662154188038,3172.81401194
4202487,2021-08-20T00:10:53Z,29.351662154187753,3172.81401194
4202485,2021-08-20T00:10:40Z,29.324591421186728,3172.81401194
4202482,2021-08-20T00:10:20Z,29.324591421186728,3172.81401194
4202480,2021-08-20T00:10:07Z,29.28794180543996,3172.81408155
4202478,2021-08-20T00:09:53Z,29.28794180543996,3172.81408155
4202475,2021-08-20T00:09:32Z,29.260304861949585,3172.81236238
4202473,2021-08-20T00:09:18Z,29.259478552536795,3172.81408155
4202471,2021-08-20T00:09:05Z,29.25820754510515,3172.81236238
4202469,2021-08-20T00:08:51Z,29.25820754510515,3172.81236238
4202465,2021-08-20T00:08:23Z,29.260304861949585,3172.81236238
4202458,2021-08-20T00:07:36Z,29.25407333099868,3172.81236238
4202456,2021-08-20T00:07:22Z,29.25407333099868,3172.81236238
4202454,2021-08-20T00:07:09Z,29.259775802386322,3172.81236238
4202452,2021-08-20T00:06:54Z,29.259775802386308,3172.81236238
4202450,2021-08-20T00:06:40Z,29.266556578327535,3172.81236238
4202447,2021-08-20T00:06:20Z,29.266556578327535,3172.81236238
4202445,2021-08-20T00:06:06Z,29.331840356014812,3172.81236238
4202443,2021-08-20T00:05:52Z,29.331840356014812,3172.81236238
4202441,2021-08-20T00:05:38Z,29.331840356014812,3172.81236238
4202438,2021-08-20T00:05:22Z,29.329624250059485,3172.81236238
4202436,2021-08-20T00:05:09Z,29.329624250059485,3172.81236238
4202434,2021-08-20T00:04:55Z,29.332517517465664,3172.81236238
4202432,2021-08-20T00:04:41Z,29.332517517465664,3172.81236238
4202429,2021-08-20T00:04:21Z,29.26970997841021,3172.81188874
4202427,2021-08-20T00:04:08Z,29.26970997841021,3172.81188874
4202425,2021-08-20T00:03:54Z,29.22814553846697,3172.81188874
4202423,2021-08-20T00:03:40Z,29.22814553846697,3172.81188874
4202420,2021-08-20T00:03:19Z,29.22814553846697,3172.81188874
4202418,2021-08-20T00:03:05Z,29.318507300290776,3172.81188874
4202416,2021-08-20T00:02:51Z,29.318507300290776,3172.81188874
4202414,2021-08-20T00:02:38Z,29.428666652832245,3172.81188874
4202412,2021-08-20T00:02:24Z,29.428666652832245,3172.81188874
4202409,2021-08-20T00:02:04Z,29.45999992771968,3172.81188874
4202407,2021-08-20T00:01:51Z,29.45999992771968,3172.81188874
4202405,2021-08-20T00:01:37Z,29.421171640401663,3172.81188874
4202403,2021-08-20T00:01:23Z,29.421171640401663,3172.81188874
4202401,2021-08-20T00:01:09Z,29.421171640401663,3172.81190065
4202398,2021-08-20T00:00:49Z,29.41521569257385,3172.81190065
4202396,2021-08-20T00:00:35Z,29.41521569257385,3172.81190065
4202394,2021-08-20T00:00:21Z,29.385646415987697,3172.81190065
4202392,2021-08-20T00:00:08Z,29.385646415987697,3172.81190065
4202390,2021-08-19T23:59:55Z,29.380012179423293,3172.81190065
4202387,2021-08-19T23:59:35Z,29.38001217942314,3172.81190065
4202385,2021-08-19T23:59:22Z,29.37176277029275,3172.81190065
4202383,2021-08-19T23:59:08Z,29.37176277029275,3172.81190065
4202381,2021-08-19T23:58:55Z,29.37176277029275,3172.81190065
4202379,2021-08-19T23:58:40Z,29.284533204703514,3172.81190065
4202376,2021-08-19T23:58:20Z,29.284533204703514,3172.81190065
4202374,2021-08-19T23:58:07Z,29.254554052802533,3172.81190065
4202372,2021-08-19T23:57:54Z,29.254554052802533,3172.81190065
4202370,2021-08-19T23:57:35Z,29.254554052802533,3172.81190065
4202368,2021-08-19T23:57:21Z,29.26650405107467,3172.81190065
4202366,2021-08-19T23:57:07Z,29.26650405107467,3172.81190065
4202364,2021-08-19T23:56:53Z,29.273561225909127,3172.81190065
4202362,2021-08-19T23:56:40Z,29.273561225909127,3172.81190065
4202359,2021-08-19T23:56:20Z,29.253808363630245,3172.81190065
4202357,2021-08-19T23:56:05Z,29.253808363630245,3171.59278501
