blocktime,Price
2021-10-01,1.0045994831694727
2021-10-02,1.0020170321137416
2021-10-03,0.9996052649742002
2021-10-04,1.0017906890260833
2021-10-05,1.001017874718671
2021-10-06,1.0006481153729139
2021-10-07,1.0018520378038926
2021-10-08,1.0018494408485525
2021-10-09,0.9996156903667468
2021-10-10,1.0022408839705776
2021-10-11,1.0009516153413303
2021-10-12,1.0061372445556045
2021-10-13,1.0013218239043915
2021-10-14,1.0029829938339576
2021-10-15,1.0013608362328688
2021-10-16,1.0052069403859873
2021-10-17,1.0024479734992968
2021-10-18,1.002153190024478
2021-10-19,1.0003859156803765
2021-10-20,0.9995761477245783
2021-10-21,1.0029755004465868
2021-10-22,1.004366828141295
2021-10-23,1.0045184236575468
2021-10-24,1.005439132300141
2021-10-25,1.0048651642812485
2021-10-26,1.003696231395694
2021-10-27,0.9995891446879311
2021-10-28,0.9992165611765437
2021-10-29,1.0017058647708725
2021-10-30,1.0020134987310874
2021-10-31,1.0023617072829802
2021-11-01,0.9987027221834409
2021-11-02,1.0004827657656181
2021-11-03,1.0035341391346773
2021-11-04,1.0008430284983136
2021-11-05,1.005208377382135
2021-11-06,1.0026263956312853
2021-11-07,1.004792955819851
2021-11-08,1.0017613438867718
2021-11-09,1.0005969657830212
2021-11-10,1.0017160232374094
2021-11-11,1.003782421737142
2021-11-12,1.0013919181633213
2021-11-13,1.0059713468404479
2021-11-14,1.0036219648543312
2021-11-15,1.0097600789669372
2021-11-16,1.0028818674055455
2021-11-17,1.003335750277569
2021-11-18,1.0068196189868166
2021-11-19,1.000767548215305
2021-11-20,1.005508176482435
2021-11-21,1.0063141945917666
2021-11-22,1.0029429219625317
2021-11-23,0.9999017290703515
2021-11-24,1.0012366070029162
2021-11-25,0.9999580024462168
2021-11-26,0.9979628377563338
2021-11-27,0.9999429300274965
2021-11-28,0.999736893024412
2021-11-29,1.0004934014057925
2021-11-30,0.9984575534746769
2021-12-01,0.9977658019593205
2021-12-02,1.0007834225567176
2021-12-03,0.9981847390456269
2021-12-04,1.0020663203323739
2021-12-05,0.999132144612245
2021-12-06,1.001201788493352
2021-12-07,1.0009222152041022
2021-12-08,1.0020050105897729
2021-12-09,1.000099566894019
2021-12-10,0.9985747046642346
2021-12-11,0.9961241561275025
2021-12-12,0.9976642221865579
2021-12-13,0.999231581126135
2021-12-14,0.998431856652746
2021-12-15,1.001547113540312
2021-12-16,0.9995022904553682
2021-12-17,1.0004251063497358
2021-12-18,0.9997624272038046
2021-12-19,1.0004683284416795
2021-12-20,0.9987582573206193
2021-12-21,1.0031801488399719
2021-12-22,1.002035591208254
2021-12-23,1.0022051215043384
2021-12-24,1.0037032919884286
2021-12-25,1.0021178805913122
2021-12-26,0.9999938549872146
2021-12-27,1.000044386755775
2021-12-28,0.9999943110111517
2021-12-29,0.9999649206617851
2021-12-30,1.0052491203497327
2021-12-31,1.0032391820770392
2022-01-01,1.0004306190189083
2022-01-02,1.0049661491112332
2022-01-03,1.0003279953892503
2022-01-04,1.0008293667320893
2022-01-05,0.9998077875815131
2022-01-06,1.00154495565859
2022-01-07,1.000597733788647
2022-01-08,1.002207271479534
2022-01-09,0.9994029448446835
2022-01-10,1.0005933470813582
2022-01-11,1.000715385370986
2022-01-12,0.9998590606997351
2022-01-13,1.0014087269363197
2022-01-14,1.0002214839508157
2022-01-15,1.000857632264594
2022-01-16,1.0001212369756216
2022-01-17,0.9997303949357126
2022-01-18,1.0024061833873135
