transaction,blocktime,token_acc,token,balance,change
4u2A3JnyhmHZGgSH7PCh1RaeZC9mTMZGTJxoE7oMUNjmj1Z5zHitKXM9CZNDHmE2C7CGTcYbEncCtHdTDfd8xVEa,1642502322,DD6oh3HRCvMzqHkGeUW3za4pLgWNPJdV6aNYW3gVjXXi,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,13972.464312002,-0.9804924230011238
4u2A3JnyhmHZGgSH7PCh1RaeZC9mTMZGTJxoE7oMUNjmj1Z5zHitKXM9CZNDHmE2C7CGTcYbEncCtHdTDfd8xVEa,1642502322,6KR4qkJN91LGko2gdizheri8LMtCwsJrhtsQt6QPwCi5,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1979451.941318,138.07499999995343
4u2A3JnyhmHZGgSH7PCh1RaeZC9mTMZGTJxoE7oMUNjmj1Z5zHitKXM9CZNDHmE2C7CGTcYbEncCtHdTDfd8xVEa,1642502322,4gqecEySZu6SEgCNhBJm7cEn2TFqCMsMNoiyski5vMTD,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,26788.74,0.0
4u2A3JnyhmHZGgSH7PCh1RaeZC9mTMZGTJxoE7oMUNjmj1Z5zHitKXM9CZNDHmE2C7CGTcYbEncCtHdTDfd8xVEa,1642502322,6FketuhRzyTpevhgjz4fFgd5GL9fHeBeRsq9uJvu8h9m,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3752225.177468,0.0
4u2A3JnyhmHZGgSH7PCh1RaeZC9mTMZGTJxoE7oMUNjmj1Z5zHitKXM9CZNDHmE2C7CGTcYbEncCtHdTDfd8xVEa,1642502322,2wkyJ3yWP2vmv6JdtpFHfg5R6moMTWbhnB4PR96mShbX,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,69966.520505,-138.07500000001164
4u2A3JnyhmHZGgSH7PCh1RaeZC9mTMZGTJxoE7oMUNjmj1Z5zHitKXM9CZNDHmE2C7CGTcYbEncCtHdTDfd8xVEa,1642502322,21GpsXP6mFxYwdLb1JDXPurnKXtxytgAZeioUvgjDn6M,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,0.036935808,0.0
4u2A3JnyhmHZGgSH7PCh1RaeZC9mTMZGTJxoE7oMUNjmj1Z5zHitKXM9CZNDHmE2C7CGTcYbEncCtHdTDfd8xVEa,1642502322,FQGiS3zKkBEPyC9xzcKEHEuJJ12rwMcAwKPHZfgr9vwq,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,1383.570419143,0.980492422999987
4u2A3JnyhmHZGgSH7PCh1RaeZC9mTMZGTJxoE7oMUNjmj1Z5zHitKXM9CZNDHmE2C7CGTcYbEncCtHdTDfd8xVEa,1642502322,dyPZGrAsWjzmbzX4nXBZXLDWWFGooynhTQWDSZ81WHy,So11111111111111111111111111111111111111112,6185.436796814,-1.000382859999263
4u2A3JnyhmHZGgSH7PCh1RaeZC9mTMZGTJxoE7oMUNjmj1Z5zHitKXM9CZNDHmE2C7CGTcYbEncCtHdTDfd8xVEa,1642502322,CAqpeaGXJ9EjXDs9FymQju4vuECqrYELbSoe6VggsFCU,F8caiu7pwDYaK6S1BUtuxB9d5hicn7bQV5SMt9zPzog,762667,4126.0
4u2A3JnyhmHZGgSH7PCh1RaeZC9mTMZGTJxoE7oMUNjmj1Z5zHitKXM9CZNDHmE2C7CGTcYbEncCtHdTDfd8xVEa,1642502322,7CtbfDomn5iDCjMw3QZpFJPihej3tZTYSSa5ADPBg3nM,So11111111111111111111111111111111111111112,334.689537323,1.000382860000002
4u2A3JnyhmHZGgSH7PCh1RaeZC9mTMZGTJxoE7oMUNjmj1Z5zHitKXM9CZNDHmE2C7CGTcYbEncCtHdTDfd8xVEa,1642502322,J2TL2WhHC1d2AtScxtwaHjYWJkGgPbCuQZgNQ7JjMkMq,SOL,0.997125,-5e-06
4u2A3JnyhmHZGgSH7PCh1RaeZC9mTMZGTJxoE7oMUNjmj1Z5zHitKXM9CZNDHmE2C7CGTcYbEncCtHdTDfd8xVEa,1642502322,dyPZGrAsWjzmbzX4nXBZXLDWWFGooynhTQWDSZ81WHy,SOL,6185.438836094,-1.00038286
4u2A3JnyhmHZGgSH7PCh1RaeZC9mTMZGTJxoE7oMUNjmj1Z5zHitKXM9CZNDHmE2C7CGTcYbEncCtHdTDfd8xVEa,1642502322,7CtbfDomn5iDCjMw3QZpFJPihej3tZTYSSa5ADPBg3nM,SOL,334.691576603,1.00038286
25ZbCHt7nwdsVwnGoxzwyDtoDwhccyZt47B6Xc498pPtTTbng5c6mU8vSNG5eihvPEMMc1cMr7iiiMRSB5pej3oQ,1642501654,sWSVjCYaNBtxXvR1RB3TsXsNb6tpZeNDDmBvC4zdLXd,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,163400.241457,0.0
25ZbCHt7nwdsVwnGoxzwyDtoDwhccyZt47B6Xc498pPtTTbng5c6mU8vSNG5eihvPEMMc1cMr7iiiMRSB5pej3oQ,1642501654,G45yhM5mZ5RXZpLxGWLk3PVzdAp33z8aH6F9mLW8fQj3,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,4930821.421412,0.0
25ZbCHt7nwdsVwnGoxzwyDtoDwhccyZt47B6Xc498pPtTTbng5c6mU8vSNG5eihvPEMMc1cMr7iiiMRSB5pej3oQ,1642501654,9SEBxqhP8sTAzmfiQfCPim1MqQXuDPb6fkGzJF7Z339i,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,35345.387122916,0.0
25ZbCHt7nwdsVwnGoxzwyDtoDwhccyZt47B6Xc498pPtTTbng5c6mU8vSNG5eihvPEMMc1cMr7iiiMRSB5pej3oQ,1642501654,4ehPyGcTKoivzq4vD6pJiSjNziJZ5wnh6FhT9Y7oxigU,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,0.00000007,0.0
25ZbCHt7nwdsVwnGoxzwyDtoDwhccyZt47B6Xc498pPtTTbng5c6mU8vSNG5eihvPEMMc1cMr7iiiMRSB5pej3oQ,1642501654,CJhL3UGesECFt6fvLB3csrGMuHf3M3G78pUzTopUiV8T,GtQ1NT7R5aaTiST7K6ZWdMhwDdFxsSFvVFhBo8vyHGAq,8800.022802,0.0
25ZbCHt7nwdsVwnGoxzwyDtoDwhccyZt47B6Xc498pPtTTbng5c6mU8vSNG5eihvPEMMc1cMr7iiiMRSB5pej3oQ,1642501654,FQGiS3zKkBEPyC9xzcKEHEuJJ12rwMcAwKPHZfgr9vwq,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,1378.92008464,0.0
25ZbCHt7nwdsVwnGoxzwyDtoDwhccyZt47B6Xc498pPtTTbng5c6mU8vSNG5eihvPEMMc1cMr7iiiMRSB5pej3oQ,1642501654,dyPZGrAsWjzmbzX4nXBZXLDWWFGooynhTQWDSZ81WHy,So11111111111111111111111111111111111111112,6190.180600369,0.0
25ZbCHt7nwdsVwnGoxzwyDtoDwhccyZt47B6Xc498pPtTTbng5c6mU8vSNG5eihvPEMMc1cMr7iiiMRSB5pej3oQ,1642501654,CAqpeaGXJ9EjXDs9FymQju4vuECqrYELbSoe6VggsFCU,F8caiu7pwDYaK6S1BUtuxB9d5hicn7bQV5SMt9zPzog,730851,0.0
