transaction,blocktime,token_acc,token,balance,change
5VmCFuPYggctNPtWDRFreBsSrA8UaZ9Bke11cnLYDsA7K2WbBWf7SSnyx7ZxdE1k4XTAVhWfdTgDoHJP11R4LJxD,1643729841,5EanLpoiiqznpZNK6VKyVcR9nwibpHcvkUmpJYX5kmhF,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,0.000000003,0.000000003
5VmCFuPYggctNPtWDRFreBsSrA8UaZ9Bke11cnLYDsA7K2WbBWf7SSnyx7ZxdE1k4XTAVhWfdTgDoHJP11R4LJxD,1643729841,FQGiS3zKkBEPyC9xzcKEHEuJJ12rwMcAwKPHZfgr9vwq,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,7225.305991594,-0.9782241080001768
5VmCFuPYggctNPtWDRFreBsSrA8UaZ9Bke11cnLYDsA7K2WbBWf7SSnyx7ZxdE1k4XTAVhWfdTgDoHJP11R4LJxD,1643729841,dyPZGrAsWjzmbzX4nXBZXLDWWFGooynhTQWDSZ81WHy,So11111111111111111111111111111111111111112,33388.838552739,1.0
5VmCFuPYggctNPtWDRFreBsSrA8UaZ9Bke11cnLYDsA7K2WbBWf7SSnyx7ZxdE1k4XTAVhWfdTgDoHJP11R4LJxD,1643729841,CAqpeaGXJ9EjXDs9FymQju4vuECqrYELbSoe6VggsFCU,F8caiu7pwDYaK6S1BUtuxB9d5hicn7bQV5SMt9zPzog,58471581,4040.0
5VmCFuPYggctNPtWDRFreBsSrA8UaZ9Bke11cnLYDsA7K2WbBWf7SSnyx7ZxdE1k4XTAVhWfdTgDoHJP11R4LJxD,1643729841,4MT4B4UxfAYPmrpKvmPczBLDPBzTBApaX5qQqyUk5n9K,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,9011.267650378,0.9782241049997538
5VmCFuPYggctNPtWDRFreBsSrA8UaZ9Bke11cnLYDsA7K2WbBWf7SSnyx7ZxdE1k4XTAVhWfdTgDoHJP11R4LJxD,1643729841,7xi4XDMRaj5JxtjA8kWmdAbfsYymsQvzsHLj2wMkzwwn,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,990683.890276,-107.23335100000259
5VmCFuPYggctNPtWDRFreBsSrA8UaZ9Bke11cnLYDsA7K2WbBWf7SSnyx7ZxdE1k4XTAVhWfdTgDoHJP11R4LJxD,1643729841,pcb46dJKp5YLn4bfm7NMkjfPimDaoTLEqj7MhZn46nZ,9bCjWxNQ2WQFuQzsV7g5S3m8qCQ8ub6pd13nWUoXz2eh,27492256,5577.0
5VmCFuPYggctNPtWDRFreBsSrA8UaZ9Bke11cnLYDsA7K2WbBWf7SSnyx7ZxdE1k4XTAVhWfdTgDoHJP11R4LJxD,1643729841,A4VKQx34hZthEWAAhQWnxjdC1ajF1iCA9dHg4wWiUUag,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2206.405705,107.15828800000008
5VmCFuPYggctNPtWDRFreBsSrA8UaZ9Bke11cnLYDsA7K2WbBWf7SSnyx7ZxdE1k4XTAVhWfdTgDoHJP11R4LJxD,1643729841,G6XdQEajFJfG3nBkDA4qWzapFwfDW3ZomQFWX7swjtrS,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,223.316557,0.0750630000000001
5VmCFuPYggctNPtWDRFreBsSrA8UaZ9Bke11cnLYDsA7K2WbBWf7SSnyx7ZxdE1k4XTAVhWfdTgDoHJP11R4LJxD,1643729841,GuyyUGMJ1YM57m9t8Nf9EMBRTJa7fkAhyjraf5pwFKzn,SOL,0.898792164,-1.00204428
