transaction,blocktime,token_acc,token,balance,change
ESYvdw27iQ75gVNky5t6XHiJ2bNunwHsDoAnA4SP57f7hTH5g2Kdit1ihXZMf8XYGV9HUwEjCR5Ms83pKHoAZnA,1643372155,6F5XPaeEiAwfmD5Rv9TAt4x7VhVaEU7qV9q6MSrvbozC,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,101.561934422,-20.036048616000002
ESYvdw27iQ75gVNky5t6XHiJ2bNunwHsDoAnA4SP57f7hTH5g2Kdit1ihXZMf8XYGV9HUwEjCR5Ms83pKHoAZnA,1643372155,6xLFyG1bCoSpTKJ9nb9JUoAUW4oACc9svgjgVqt8N7ZT,Br4WZq7N5gFK3WX8Ls1U15ePnQ1DnSKwx5k62X51LeLB,405.291222349,-19.815837999999985
ESYvdw27iQ75gVNky5t6XHiJ2bNunwHsDoAnA4SP57f7hTH5g2Kdit1ihXZMf8XYGV9HUwEjCR5Ms83pKHoAZnA,1643372155,5iG3qaagYWk2y6xvtJVKx8TDtN1eRgfY99J1LLhWhMuA,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,20.036048616,20.036048616
ESYvdw27iQ75gVNky5t6XHiJ2bNunwHsDoAnA4SP57f7hTH5g2Kdit1ihXZMf8XYGV9HUwEjCR5Ms83pKHoAZnA,1643372155,3zWbXYFAMXrR1rUumDro4ELQQZhoMAd5DumwiGbQc1ms,SOL,0.201149191,-5e-06
4Qsg1qsJtZTVyenME7XmTnoixywBv8uu43ExhtqJ5hixzCcF2GBkDRhhFtGWKoyzXFmJTEsp2CCiHtHPHfkGMMWt,1642581163,7t6MygzaHVk2LVRVXXKpGmAUcYyY8u4WaRGh488BKHVJ,Br4WZq7N5gFK3WX8Ls1U15ePnQ1DnSKwx5k62X51LeLB,0,0
4Qsg1qsJtZTVyenME7XmTnoixywBv8uu43ExhtqJ5hixzCcF2GBkDRhhFtGWKoyzXFmJTEsp2CCiHtHPHfkGMMWt,1642581163,FXFU4K9DQBYqhS2CBfRMWEmxiLRJZpXRudUiKysvaLbV,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,0.000000426,-39.189969
4Qsg1qsJtZTVyenME7XmTnoixywBv8uu43ExhtqJ5hixzCcF2GBkDRhhFtGWKoyzXFmJTEsp2CCiHtHPHfkGMMWt,1642581163,6F5XPaeEiAwfmD5Rv9TAt4x7VhVaEU7qV9q6MSrvbozC,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,104.028965,39.189969000000005
4Qsg1qsJtZTVyenME7XmTnoixywBv8uu43ExhtqJ5hixzCcF2GBkDRhhFtGWKoyzXFmJTEsp2CCiHtHPHfkGMMWt,1642581163,FvEXzdDaJiK3A6uUhycZdqp6GiZ9AUsJrhw9VsWBKTgj,SOL,17.348215149,-0.00377732
4Qsg1qsJtZTVyenME7XmTnoixywBv8uu43ExhtqJ5hixzCcF2GBkDRhhFtGWKoyzXFmJTEsp2CCiHtHPHfkGMMWt,1642581163,7t6MygzaHVk2LVRVXXKpGmAUcYyY8u4WaRGh488BKHVJ,SOL,0.00203928,0.00203928
4Qsg1qsJtZTVyenME7XmTnoixywBv8uu43ExhtqJ5hixzCcF2GBkDRhhFtGWKoyzXFmJTEsp2CCiHtHPHfkGMMWt,1642581163,GdiALaRfrdHTxkDPRy87BJeFWos26LzvMfYaMpikDxzq,SOL,0.00173304,0.00173304
5bEe8d5XBpzNR35Pve3rZM24ieWxVp9SNCBXnN93znDeLMCRJwYZWbBSz3xp4Ek54pbYw13HDMEzM57nBoLevpa2,1641519615,HZvEg7yQvquH5HzsfUMN3ZcpSE4GquomPKiDkDWEWJq8,Br4WZq7N5gFK3WX8Ls1U15ePnQ1DnSKwx5k62X51LeLB,0,0
5bEe8d5XBpzNR35Pve3rZM24ieWxVp9SNCBXnN93znDeLMCRJwYZWbBSz3xp4Ek54pbYw13HDMEzM57nBoLevpa2,1641519615,HCEaG3yiA7bJroszxJCBUXc3u6bko39ozWyV7V1CL9un,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,0.000000519,-106.97023200000001
5bEe8d5XBpzNR35Pve3rZM24ieWxVp9SNCBXnN93znDeLMCRJwYZWbBSz3xp4Ek54pbYw13HDMEzM57nBoLevpa2,1641519615,6F5XPaeEiAwfmD5Rv9TAt4x7VhVaEU7qV9q6MSrvbozC,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,256.87612,106.97023200000001
5bEe8d5XBpzNR35Pve3rZM24ieWxVp9SNCBXnN93znDeLMCRJwYZWbBSz3xp4Ek54pbYw13HDMEzM57nBoLevpa2,1641519615,7Kt6RunuGUQsuevqwmVhwHm9aw6rAo8SUtG4uspZEP3T,SOL,1.35956256,-0.00377732
5bEe8d5XBpzNR35Pve3rZM24ieWxVp9SNCBXnN93znDeLMCRJwYZWbBSz3xp4Ek54pbYw13HDMEzM57nBoLevpa2,1641519615,HZvEg7yQvquH5HzsfUMN3ZcpSE4GquomPKiDkDWEWJq8,SOL,0.00203928,0.00203928
5bEe8d5XBpzNR35Pve3rZM24ieWxVp9SNCBXnN93znDeLMCRJwYZWbBSz3xp4Ek54pbYw13HDMEzM57nBoLevpa2,1641519615,BdBhpGn1ESo1Tht8z38iq1zn4xPhTPLN8G6vxQeQJd3,SOL,0.00173304,0.00173304
