transaction,blocktime,token_acc,token,balance,change
DUpYcEGR2NnHpVstEPb9b4pcq5JNecQngKVYA7jANZFSyudewsG9zo92EydfncshbVERvpXUGzgvWQWCubAzd8r,1642499905,DD6oh3HRCvMzqHkGeUW3za4pLgWNPJdV6aNYW3gVjXXi,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,13986.314812566,0.0
DUpYcEGR2NnHpVstEPb9b4pcq5JNecQngKVYA7jANZFSyudewsG9zo92EydfncshbVERvpXUGzgvWQWCubAzd8r,1642499905,6KR4qkJN91LGko2gdizheri8LMtCwsJrhtsQt6QPwCi5,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1931962.435521,0.0
DUpYcEGR2NnHpVstEPb9b4pcq5JNecQngKVYA7jANZFSyudewsG9zo92EydfncshbVERvpXUGzgvWQWCubAzd8r,1642499905,4gqecEySZu6SEgCNhBJm7cEn2TFqCMsMNoiyski5vMTD,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,26813.99,0.0
DUpYcEGR2NnHpVstEPb9b4pcq5JNecQngKVYA7jANZFSyudewsG9zo92EydfncshbVERvpXUGzgvWQWCubAzd8r,1642499905,6FketuhRzyTpevhgjz4fFgd5GL9fHeBeRsq9uJvu8h9m,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3794213.633268,0.0
DUpYcEGR2NnHpVstEPb9b4pcq5JNecQngKVYA7jANZFSyudewsG9zo92EydfncshbVERvpXUGzgvWQWCubAzd8r,1642499905,7trUazwdMd6NQtzcBzEbKZbU2YW7D8sEDZTb8roPLHXm,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,922329.344463,0.0
DUpYcEGR2NnHpVstEPb9b4pcq5JNecQngKVYA7jANZFSyudewsG9zo92EydfncshbVERvpXUGzgvWQWCubAzd8r,1642499905,ydCCHtKbTyRM4oCavtM9WEeaBdbiJkPSVdu8RMvnHjF,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,49.75274537,0.0
DUpYcEGR2NnHpVstEPb9b4pcq5JNecQngKVYA7jANZFSyudewsG9zo92EydfncshbVERvpXUGzgvWQWCubAzd8r,1642499905,4MT4B4UxfAYPmrpKvmPczBLDPBzTBApaX5qQqyUk5n9K,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,2205.585183565,0.0
DUpYcEGR2NnHpVstEPb9b4pcq5JNecQngKVYA7jANZFSyudewsG9zo92EydfncshbVERvpXUGzgvWQWCubAzd8r,1642499905,7xi4XDMRaj5JxtjA8kWmdAbfsYymsQvzsHLj2wMkzwwn,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,309516.509004,0.0
DUpYcEGR2NnHpVstEPb9b4pcq5JNecQngKVYA7jANZFSyudewsG9zo92EydfncshbVERvpXUGzgvWQWCubAzd8r,1642499905,pcb46dJKp5YLn4bfm7NMkjfPimDaoTLEqj7MhZn46nZ,9bCjWxNQ2WQFuQzsV7g5S3m8qCQ8ub6pd13nWUoXz2eh,869867,0.0
DUpYcEGR2NnHpVstEPb9b4pcq5JNecQngKVYA7jANZFSyudewsG9zo92EydfncshbVERvpXUGzgvWQWCubAzd8r,1642499905,EDEG8c7wqLkyvGVLzHmckZcUFUjxkcHCUvGo58CzH6QR,SOL,1.021463947,-5e-06
