blocktime,token,balance,Price,usd_price
2021-11-28 18:32:34,USDC,8191140.284779,0.999736893024412,8188985.138632055
2021-11-28 18:32:34,stSOL,43853.045550680996,194.3070002152538,8520953.731255706
2021-11-28 18:32:54,USDC,8189482.224576,0.999736893024412,8187327.514676261
2021-11-28 18:32:54,stSOL,43861.947621414,194.3070002152538,8522683.46591554
2021-11-28 18:33:04,USDC,8188377.226794999,0.999736893024412,8186222.807627884
2021-11-28 18:33:04,stSOL,43867.88232504,194.3070002152538,8523836.620374275
2021-11-28 18:33:23,USDC,8187272.52942,0.999736893024412,8185118.40090647
2021-11-28 18:33:23,stSOL,43873.81702051,194.3070002152538,8524989.773248242
2021-11-28 18:34:09,USDC,8186168.1323299995,0.999736893024412,8184014.294391047
2021-11-28 18:34:09,stSOL,43879.751707821,194.3070002152538,8526142.924536858
2021-11-28 18:36:24,USDC,8185064.035402,0.999736893024412,8182910.487958652
2021-11-28 18:36:24,stSOL,43885.686386973,194.3070002152538,8527296.074240124
2021-11-28 18:37:03,USDC,8183960.238512999,0.999736893024412,8181806.981486312
2021-11-28 18:37:03,stSOL,43891.621057968,194.3070002152538,8528449.222358426
2021-11-28 18:37:27,USDC,8182856.741541999,0.999736893024412,8180703.774853063
2021-11-28 18:37:27,stSOL,43897.555720802,194.3070002152538,8529602.36889099
2021-11-28 18:38:09,USDC,8180650.646883,0.999736893024412,8178498.260632956
2021-11-28 18:38:09,stSOL,43909.425021889,194.3070002152538,8531908.657179857
2021-11-28 18:38:25,USDC,8179548.048944,0.999736893024412,8177395.9527951665
2021-11-28 18:38:25,stSOL,43915.359660174,194.3070002152538,8533061.798942378
2021-11-28 18:38:55,USDC,8177894.713427,0.999736893024412,8175743.052282273
2021-11-28 18:38:55,stSOL,43924.261602298,194.3070002152538,8534791.50861258
2021-11-28 18:39:18,USDC,8176792.863832999,0.999736893024412,8174641.492592587
2021-11-28 18:39:18,stSOL,43930.196220179,194.3070002152538,8535944.646410463
2021-11-28 18:40:01,USDC,8175140.650262999,0.999736893024412,8172989.713731502
2021-11-28 18:40:01,stSOL,43939.098131693,194.3070002152538,8537674.35013293
2021-11-28 18:40:20,USDC,8174590.061897,0.999736893024412,8172439.270229143
2021-11-28 18:40:20,stSOL,43942.06543145,194.3070002152538,8538250.917247452
2021-11-28 18:41:08,USDC,8160435.351019,0.999736893024412,8158288.283554312
2021-11-28 18:41:08,stSOL,44023.582768625,194.3070002152538,8554090.30649946
2021-11-28 18:42:33,USDC,8159338.364221,0.999736893024412,8157191.585381191
2021-11-28 18:42:33,stSOL,44029.517253215,194.3070002152538,8555243.418397969
2021-11-28 18:43:30,USDC,8157693.441137001,0.999736893024412,8155547.09508793
2021-11-28 18:43:30,stSOL,44038.418964628,194.3070002152538,8556973.08323941
2021-11-28 18:44:50,USDC,8157696.637044,0.999736893024412,8155550.290154064
2021-11-28 18:44:50,stSOL,44038.416569173,194.3070002152538,8556972.617785735
2021-11-28 18:45:19,USDC,8158799.578397,0.999736893024412,8156652.9413155
2021-11-28 18:45:19,stSOL,44032.477271526004,194.3070002152538,8555818.570676561
2021-11-28 18:45:56,USDC,8172108.764505,0.999736893024412,8169958.625683795
2021-11-28 18:45:56,stSOL,43960.934113995,194.3070002152538,8541917.234350784
2021-11-28 18:46:33,USDC,8173769.144315,0.999736893024412,8171618.568636285
2021-11-28 18:46:33,stSOL,43952.025144645,194.3070002152538,8540186.159241376
2021-11-28 18:47:04,USDC,8175984.039077001,0.999736893024412,8173832.880644023
2021-11-28 18:47:04,stSOL,43940.146490822,194.3070002152538,8537878.053650433
2021-11-28 18:47:31,USDC,8177118.10841,0.999736893024412,8174966.6515954705
2021-11-28 18:47:31,stSOL,43934.066879188,194.3070002152538,8536696.742551358
2021-11-28 18:47:57,USDC,8178226.317226,0.999736893024412,8176074.568834001
2021-11-28 18:47:57,stSOL,43928.127531545,194.3070002152538,8535542.68572761
2021-11-28 18:48:40,USDC,8188423.3538069995,0.999736893024412,8186268.922503546
2021-11-28 18:48:40,stSOL,43873.552783825,194.3070002152538,8524938.430210633
2021-11-28 18:49:30,USDC,8190388.898186,0.999736893024412,8188233.949734109
2021-11-28 18:49:30,stSOL,43863.048785898995,194.3070002152538,8522897.429883363
2021-11-28 18:50:32,USDC,8214706.147985,0.999736893024412,8212544.80149506
2021-11-28 18:50:32,stSOL,43733.530001826,194.3070002152538,8497731.023478614
2021-11-28 18:51:40,USDC,8213038.755452,0.999736893024412,8210877.847664666
2021-11-28 18:51:40,stSOL,43742.432115371004,194.3070002152538,8499460.766457118
2021-11-28 18:51:55,USDC,8211927.539263,0.999736893024412,8209766.923844397
2021-11-28 18:51:55,stSOL,43748.366847541,194.3070002152538,8500613.926462151
2021-11-28 18:52:23,USDC,8210816.625995999,0.999736893024412,8208656.302866426
2021-11-28 18:52:23,stSOL,43754.301571554,194.3070002152538,8501767.084882222
2021-11-28 18:52:46,USDC,8209706.015527999,0.999736893024412,8207545.984607787
2021-11-28 18:52:46,stSOL,43760.236287413,194.3070002152538,8502920.241717914
2021-11-28 18:53:25,USDC,8208040.667301,0.999736893024412,8205881.074545523
2021-11-28 18:53:25,stSOL,43769.138345906,194.3070002152538,8504649.973999431
2021-11-28 19:08:41,USDC,8216082.13191,0.999736893024412,8213920.423389091
2021-11-28 19:08:41,stSOL,43726.400779274,194.3070002152538,8496345.765630666
2021-11-28 19:09:14,USDC,8217200.96132,0.999736893024412,8215038.958427268
2021-11-28 19:09:14,stSOL,43720.46122558,194.3070002152538,8495191.66876977
