blocktime,token,balance,Price,usd_price
2021-09-15 00:38:38,SOL,335398.751276401,157.37799350381528,52784382.49956519
2021-09-15 00:38:38,stSOL,364166.566837141,158.56744897141394,57744963.504043356
2021-09-15 01:14:25,stSOL,363939.298413647,158.56744897141394,57708926.12989816
2021-09-15 01:14:25,SOL,336483.310623005,157.37799350381528,52955068.273369536
2021-09-15 02:24:34,SOL,335991.010427861,157.37799350381528,52877591.05645624
2021-09-15 02:24:34,stSOL,363914.204403406,158.56744897141394,57704947.036709785
2021-09-15 03:14:00,SOL,335882.51083264,157.37799350381528,52860515.60786438
2021-09-15 03:14:00,stSOL,363933.898622029,158.56744897141394,57708069.898716316
2021-09-15 04:19:42,SOL,335747.508117954,157.37799350381528,52839269.15150953
2021-09-15 04:19:42,stSOL,363938.898618521,158.56744897141394,57708862.735404916
2021-09-15 05:20:03,stSOL,364689.373103784,158.56744897141394,57827863.56005121
2021-09-15 05:20:03,SOL,336441.820581207,157.37799350381528,52948538.65384098
2021-09-15 05:55:54,stSOL,364690.848118523,158.56744897141394,57828097.44937557
2021-09-15 05:55:54,SOL,336215.48245239,157.37799350381528,52912918.01327436
2021-09-15 06:30:35,SOL,334740.161314123,157.37799350381528,52680734.93276013
2021-09-15 06:30:35,stSOL,364019.637557595,158.56744897141394,57721665.30300654
2021-09-15 07:07:02,SOL,397431.411299112,157.37799350381528,62546958.06564379
2021-09-15 07:07:02,stSOL,364845.523648165,158.56744897141394,57852623.9535292
2021-09-15 07:52:51,SOL,395721.25236406,157.37799350381528,62277816.683872685
2021-09-15 07:52:51,stSOL,366290.36898478,158.56744897141394,58081729.392714486
2021-09-15 08:10:16,SOL,390161.669999468,157.37799350381528,61402860.766614
2021-09-15 08:10:16,stSOL,371920.370444694,158.56744897141394,58974464.36191839
2021-09-15 08:30:44,stSOL,375020.370444694,158.56744897141394,59466023.45372977
2021-09-15 08:30:44,SOL,387073.641210129,157.37799350381528,60916872.99186581
2021-09-15 09:14:36,SOL,384656.347597627,157.37799350381528,60536444.17342066
