blocktime,token,balance,Price,usd_price
2022-01-18 03:19:18,stSOL,21294.513932719,143.0914207749054,3047062.25334378
2022-01-18 04:11:14,stSOL,21382.299778838,143.0914207749054,3059623.654788875
2022-01-18 05:28:55,stSOL,21381.795438811,143.0914207749054,3059551.488057858
2022-01-18 06:58:01,stSOL,21381.795438811,143.0914207749054,3059551.488057858
2022-01-18 08:18:55,stSOL,20866.575194924,143.0914207749054,2985827.8913480737
2022-01-18 09:31:28,stSOL,20609.993914476,143.0914207749054,2949113.3113845247
2022-01-18 10:20:01,stSOL,19299.452272423,143.0914207749054,2761586.045838484
2022-01-18 11:19:23,stSOL,18845.210609452,143.0914207749054,2696587.9609088073
2022-01-18 12:14:31,stSOL,18817.350195365,143.0914207749054,2692601.374673722
2022-01-18 13:18:51,stSOL,18709.61064806,143.0914207749054,2677184.7697762037
2022-01-18 14:11:35,stSOL,18604.279179549,143.0914207749054,2662112.740294658
2022-01-18 14:59:04,stSOL,18381.733367712,143.0914207749054,2630268.3438913967
2022-01-18 15:48:47,stSOL,18241.364940589,143.0914207749054,2610182.8262224277
2022-01-18 17:48:49,stSOL,18204.664906402,143.0914207749054,2604931.3661881224
2022-01-18 18:48:46,stSOL,18171.389038337,143.0914207749054,2600169.8749491833
2022-01-18 19:39:28,stSOL,18120.19985298,143.0914207749054,2592845.14168814
2022-01-18 20:49:39,stSOL,18075.341008475,143.0914207749054,2586426.225893599
2022-01-18 21:59:10,stSOL,17675.773744937,143.0914207749054,2529251.5784588056
2022-01-18 22:48:25,stSOL,17102.881642481,143.0914207749054,2447275.633567654
2022-01-18 23:51:58,stSOL,17138.547766735,143.0914207749054,2452379.149960693
2022-01-19 00:48:56,stSOL,17137.442263253,144.6800577946372,2479446.1370997024
2022-01-19 02:08:54,stSOL,17947.910655463,144.6800577946372,2596704.750925372
2022-01-19 03:48:17,stSOL,17944.768670256,144.6800577946372,2596250.168324033
2022-01-19 05:08:22,stSOL,18044.998456999,144.6800577946372,2610751.4196627545
2022-01-19 06:38:40,stSOL,18002.450333219,144.6800577946372,2604595.5546552106
2022-01-19 08:08:28,stSOL,18027.903471147,144.6800577946372,2608278.116121689
2022-01-19 09:08:30,stSOL,17898.49546226,144.6800577946372,2589555.3579168287
2022-01-19 10:28:18,stSOL,17898.513257013,144.6800577946372,2589557.932462721
2022-01-19 11:48:47,stSOL,18413.350684934,144.6800577946372,2664044.641289174
2022-01-19 12:39:11,stSOL,18033.203825223,144.6800577946372,2609044.9716557367
2022-01-19 14:08:34,stSOL,18033.203825223,144.6800577946372,2609044.9716557367
2022-01-19 15:19:11,stSOL,18054.326367771,144.6800577946372,2612100.9823323507
2022-01-19 16:48:26,stSOL,18054.326367771,144.6800577946372,2612100.9823323507
2022-01-19 17:59:09,stSOL,18802.45797262,144.6800577946372,2720340.7061598985
2022-01-19 19:19:27,stSOL,18787.372413344,144.6800577946372,2718158.1265719826
2022-01-19 20:59:16,stSOL,18852.580170656,144.6800577946372,2727592.388668542
2022-01-19 22:09:01,stSOL,18857.11976363,144.6800577946372,2728249.177242384
2022-01-19 23:36:24,stSOL,18923.208669769,144.6800577946372,2737810.9240021585
2022-01-20 00:48:23,stSOL,19010.455491114,138.59178101239254,2634692.884370307
2022-01-20 02:28:17,stSOL,19010.455491114,138.59178101239254,2634692.884370307
2022-01-20 03:48:23,stSOL,19119.163617409,138.59178101239254,2649758.9372040513
2022-01-20 04:26:52,stSOL,19290.411154281,138.59178101239254,2673492.4383331267
2022-01-20 05:35:02,stSOL,19267.718115535,138.59178101239254,2670347.3696767357
2022-01-20 06:12:09,stSOL,15553.795444294,138.59178101239254,2155628.212127143
2022-01-20 07:00:30,stSOL,15602.675518946,138.59178101239254,2162402.5887291823
2022-01-20 08:00:13,stSOL,16162.669556713,138.59178101239254,2240013.1597796315
2022-01-20 08:58:15,stSOL,16159.269556713,138.59178101239254,2239541.9477241896
2022-01-20 09:46:07,stSOL,16248.989548345,138.59178101239254,2251976.4011568855
2022-01-20 10:58:02,stSOL,15769.59812745,138.59178101239254,2185536.690332986
2022-01-20 12:05:29,stSOL,16059.097213731,138.59178101239254,2225658.88430213
2022-01-20 12:58:44,stSOL,16175.566940724,138.59178101239254,2241800.631200117
2022-01-20 14:28:49,stSOL,16477.190578845,138.59178101239254,2283603.1884027435
2022-01-20 16:19:46,stSOL,16477.190578845,138.59178101239254,2283603.1884027435
2022-01-20 17:19:02,stSOL,16456.684508717,138.59178101239254,2280761.215622139
2022-01-20 18:08:24,stSOL,16376.090184073,138.59178101239254,2269591.5046302364
2022-01-20 19:15:34,stSOL,16533.247131246,138.59178101239254,2291372.1658374127
2022-01-20 20:48:11,stSOL,16536.105797022,138.59178101239254,2291768.3534186278
2022-01-20 21:49:12,stSOL,16544.2233212,138.59178101239254,2292893.3755518678
2022-01-21 00:28:34,stSOL,16552.805603507,131.46610166313755,2176132.824280804
2022-01-21 03:28:32,stSOL,16488.484983383,131.46610166313755,2167676.8430965464
2022-01-21 05:35:42,stSOL,14929.245238743,131.46610166313755,1962689.6723104995
2022-01-21 06:42:32,stSOL,15054.733291567,131.46610166313755,1979187.0974205686
2022-01-21 07:31:24,stSOL,15138.23480117,131.46610166313755,1990164.715371062
2022-01-21 08:49:18,stSOL,15179.759711444,131.46610166313755,1995623.8334466964
2022-01-21 09:41:48,stSOL,14944.048520359,131.46610166313755,1964635.8020363764
2022-01-21 10:29:15,stSOL,14958.107694418,131.46610166313755,1966484.106842517
2022-01-21 13:13:12,stSOL,14338.34501472,131.46610166313755,1885006.323386321
2022-01-21 14:48:43,stSOL,14644.289743995,131.46610166313755,1925227.6842684892
2022-01-21 16:29:20,stSOL,14645.797335213,131.46610166313755,1925425.881408821
2022-01-21 17:43:53,stSOL,14664.836884194,131.46610166313755,1927928.9366907775
2022-01-21 19:25:51,stSOL,19370.82568134,131.46610166313755,2546606.93832196
2022-01-22 01:50:06,stSOL,19370.607889155,113.63993438868845,2201274.609592585
2022-01-22 03:28:56,stSOL,19406.060629215,113.63993438868845,2205303.4566469025
2022-01-22 08:19:53,stSOL,19464.314107417,113.63993438868845,2211923.378087691
2022-01-22 12:28:44,stSOL,19750.054117718,113.63993438868845,2244394.8541105194
2022-01-22 14:34:58,stSOL,18724.511530296,113.63993438868845,2127852.2617630777
