transaction,blocktime,token_acc,token,balance,change
4MQfEdHuvm5FJxoUC78Hm7LeFpJXNxYmNw3d4SQhM343euX9VtcTPGuLQAHLTdiLZVP35ni4ZuA1UzZCVtic6EXF,1642713015,gEbCoA8QVzyjWju1nobPCPuBmHSCY7wxbRCPRa5iEXX,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,0.000041973,-160.0
4MQfEdHuvm5FJxoUC78Hm7LeFpJXNxYmNw3d4SQhM343euX9VtcTPGuLQAHLTdiLZVP35ni4ZuA1UzZCVtic6EXF,1642713015,HVDKfYBdDP79AHfurE5AcCGbhDzLxvt9BfUkTbX8aQ8v,SOL,0.79791065,-1e-05
4MQfEdHuvm5FJxoUC78Hm7LeFpJXNxYmNw3d4SQhM343euX9VtcTPGuLQAHLTdiLZVP35ni4ZuA1UzZCVtic6EXF,1642713015,4iEu88K4LzvMHwBaeUFojGYGqzNx11PqftvswmX3DyoX,SOL,163.370855822,163.370855822
4MQfEdHuvm5FJxoUC78Hm7LeFpJXNxYmNw3d4SQhM343euX9VtcTPGuLQAHLTdiLZVP35ni4ZuA1UzZCVtic6EXF,1642713015,HS3YhTqcu1H1ufxNyaCEP8hF12eiRGXe6uCkmUJKA7FP,SOL,124535.83803733,-163.370855822
4RTXo9Aq9ps952iKH8ZL4mG4Na1AXx8qygELxCgkboPXViSp7oXZu4qoEzL7onPVvZmvbKy52D9LT1oHW4DdDnSk,1642712341,DkSHxT9Entf1yQcSXMU4zdrdwUsKEHsgrspLTg5sUFKc,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,5.873948539,2.935847998
4RTXo9Aq9ps952iKH8ZL4mG4Na1AXx8qygELxCgkboPXViSp7oXZu4qoEzL7onPVvZmvbKy52D9LT1oHW4DdDnSk,1642712341,DnmMw98iX6NhB4uke6UwSeiG3nVDdVw7RoKg1nsSaEm2,SOL,0.00025072,-2.997705
4RTXo9Aq9ps952iKH8ZL4mG4Na1AXx8qygELxCgkboPXViSp7oXZu4qoEzL7onPVvZmvbKy52D9LT1oHW4DdDnSk,1642712341,3Kwv3pEAuoe4WevPB4rgMBTZndGDb53XT7qwQKnvHPfX,SOL,1846.608671795,2.9977
5yZc1kbTFZvQSE4i9AqXdinNvpSRBwxsMwfM9fDrwydpqiVi5mTfYEsMWK21VnoPHGSKze7kf996fRdzgGA8inTR,1642712002,Dnhf2NEMoiKVhwjLWcysj1TsfeXdeUGUswAAbLDx7Um8,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,0.467843542,0.467843542
5yZc1kbTFZvQSE4i9AqXdinNvpSRBwxsMwfM9fDrwydpqiVi5mTfYEsMWK21VnoPHGSKze7kf996fRdzgGA8inTR,1642712002,HvFLCTU8RMQjCoj57gJwP71Rm6xVKAzqW4F1mBkjc8Fp,SOL,0.00025572,-0.47974428
5yZc1kbTFZvQSE4i9AqXdinNvpSRBwxsMwfM9fDrwydpqiVi5mTfYEsMWK21VnoPHGSKze7kf996fRdzgGA8inTR,1642712002,Dnhf2NEMoiKVhwjLWcysj1TsfeXdeUGUswAAbLDx7Um8,SOL,0.00203928,0.00203928
5yZc1kbTFZvQSE4i9AqXdinNvpSRBwxsMwfM9fDrwydpqiVi5mTfYEsMWK21VnoPHGSKze7kf996fRdzgGA8inTR,1642712002,3Kwv3pEAuoe4WevPB4rgMBTZndGDb53XT7qwQKnvHPfX,SOL,1843.610971795,0.4777
5dnJDg5eZCXUq5teqFstyNBpLk7HsyZrYLcaxjPNADS1z7gq36L38Go1mhZe4KPhhwPdh1XBw2RxjfXNJEpp28NM,1642711542,5Y56bQYfN3rTCAqDZHeUqRohHducXwMgNTjmUS4vkqYK,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,2.096824419,2.096824419
5dnJDg5eZCXUq5teqFstyNBpLk7HsyZrYLcaxjPNADS1z7gq36L38Go1mhZe4KPhhwPdh1XBw2RxjfXNJEpp28NM,1642711542,6WV7mnjN4Sq1GjdmxDjHjJnKUyi2491o4FdCpS5jhSmg,SOL,0.000252357,-2.14304428
5dnJDg5eZCXUq5teqFstyNBpLk7HsyZrYLcaxjPNADS1z7gq36L38Go1mhZe4KPhhwPdh1XBw2RxjfXNJEpp28NM,1642711542,5Y56bQYfN3rTCAqDZHeUqRohHducXwMgNTjmUS4vkqYK,SOL,0.00203928,0.00203928
5dnJDg5eZCXUq5teqFstyNBpLk7HsyZrYLcaxjPNADS1z7gq36L38Go1mhZe4KPhhwPdh1XBw2RxjfXNJEpp28NM,1642711542,3Kwv3pEAuoe4WevPB4rgMBTZndGDb53XT7qwQKnvHPfX,SOL,1843.133271795,2.141
5QH1jyoHrdZjQ39S84GW9U8S45yMQE9KvKvnjTYgHhVrfLMiBx1Eq3Jeo3pDiHgRQRgCBDaXMPz2u3seFKKiRYf5,1642711385,DkSHxT9Entf1yQcSXMU4zdrdwUsKEHsgrspLTg5sUFKc,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,2.938100541,2.938100541
5QH1jyoHrdZjQ39S84GW9U8S45yMQE9KvKvnjTYgHhVrfLMiBx1Eq3Jeo3pDiHgRQRgCBDaXMPz2u3seFKKiRYf5,1642711385,DnmMw98iX6NhB4uke6UwSeiG3nVDdVw7RoKg1nsSaEm2,SOL,2.99795572,-3.00204428
5QH1jyoHrdZjQ39S84GW9U8S45yMQE9KvKvnjTYgHhVrfLMiBx1Eq3Jeo3pDiHgRQRgCBDaXMPz2u3seFKKiRYf5,1642711385,DkSHxT9Entf1yQcSXMU4zdrdwUsKEHsgrspLTg5sUFKc,SOL,0.00203928,0.00203928
5QH1jyoHrdZjQ39S84GW9U8S45yMQE9KvKvnjTYgHhVrfLMiBx1Eq3Jeo3pDiHgRQRgCBDaXMPz2u3seFKKiRYf5,1642711385,3Kwv3pEAuoe4WevPB4rgMBTZndGDb53XT7qwQKnvHPfX,SOL,1840.992271795,3.0
MUnZreVi1gLDjCtJcSX9o131ZUFnLaKapNH6RDRCtrrTjh2PLjEyXnQ2vFFooCcLCgLk9EHgzqr2nuWdvs5xQBi,1642708485,6zJ8R9Y5Nv1YZtfidMunQJU3E8wCyN2etm8KnwS7Mnfk,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,0.000001875,-11.595799999999999
MUnZreVi1gLDjCtJcSX9o131ZUFnLaKapNH6RDRCtrrTjh2PLjEyXnQ2vFFooCcLCgLk9EHgzqr2nuWdvs5xQBi,1642708485,GAq9Dfp4pR6tSWjaqA6Yz81erAWGeurKX3xxnTDSGTbW,SOL,0.115801307,-1e-05
MUnZreVi1gLDjCtJcSX9o131ZUFnLaKapNH6RDRCtrrTjh2PLjEyXnQ2vFFooCcLCgLk9EHgzqr2nuWdvs5xQBi,1642708485,HRCLwu3qUhDnSnPnPojJXJgDLpWEtmrBNsj8qgjqB2Lo,SOL,11.840098562,11.840098562
MUnZreVi1gLDjCtJcSX9o131ZUFnLaKapNH6RDRCtrrTjh2PLjEyXnQ2vFFooCcLCgLk9EHgzqr2nuWdvs5xQBi,1642708485,DVj8DmfQ34TY6CFZKXb5ek6rLQB7MsR3XJ7tENdyfCcA,SOL,124687.36879459,-11.840098562
2nHBcT7oXn4LYZ42J2Wfstz8qKha4Vqi2Zzx5UVqesUkdvFyZGTY86RqvAt6dJ9f2JXwHz1mvsAvZTDu6vy7t9N9,1642707914,CWCJLZWXLFM4Fi8ry7QiWT3GGFvMC8fEbDLcJa5acVH1,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,0.49167018,0.49167018
2nHBcT7oXn4LYZ42J2Wfstz8qKha4Vqi2Zzx5UVqesUkdvFyZGTY86RqvAt6dJ9f2JXwHz1mvsAvZTDu6vy7t9N9,1642707914,DwNcPCpqKvhvXuztUz3g38jPENaYmUyH7u1XdRYKUUx5,SOL,0.106423045,-0.502033614
2nHBcT7oXn4LYZ42J2Wfstz8qKha4Vqi2Zzx5UVqesUkdvFyZGTY86RqvAt6dJ9f2JXwHz1mvsAvZTDu6vy7t9N9,1642707914,3Kwv3pEAuoe4WevPB4rgMBTZndGDb53XT7qwQKnvHPfX,SOL,1837.992271795,0.502028614
