transaction,blocktime,token_acc,token,balance,change
5GfZ9vXmxTGgHGP7ECBQFDpYr98vB6kCDaqE2aYUocUsHmWSK9tMSkjGa3RkYqBmrvyuBrg8HSxjZpmTzGGUFkLt,1643376155,9nsH9KXgHoD1L2e7vSXHbwaoSbvPYvsL3ckaapooe5Wy,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,2.446303097,2.446303097
5GfZ9vXmxTGgHGP7ECBQFDpYr98vB6kCDaqE2aYUocUsHmWSK9tMSkjGa3RkYqBmrvyuBrg8HSxjZpmTzGGUFkLt,1643376155,DqM8q3xRs4RaYvkWJdni9ancuphxznpiqLgLvNYcrdoF,SOL,0.033867716,-2.50204428
5GfZ9vXmxTGgHGP7ECBQFDpYr98vB6kCDaqE2aYUocUsHmWSK9tMSkjGa3RkYqBmrvyuBrg8HSxjZpmTzGGUFkLt,1643376155,9nsH9KXgHoD1L2e7vSXHbwaoSbvPYvsL3ckaapooe5Wy,SOL,0.00203928,0.00203928
5GfZ9vXmxTGgHGP7ECBQFDpYr98vB6kCDaqE2aYUocUsHmWSK9tMSkjGa3RkYqBmrvyuBrg8HSxjZpmTzGGUFkLt,1643376155,3Kwv3pEAuoe4WevPB4rgMBTZndGDb53XT7qwQKnvHPfX,SOL,43732.849299937,2.5
4Se2vPH77gcbJbeiDEUjmVHWQmMPqDJkwKWjci3wUoC8H1PdMMhRWzqH4ewvM1QXSKyky4DPdyS567CeMZ929pr6,1643375669,5BhmdC4rBSAvfqEYwQgWxxpEXnxHUVqseU7o3PWF1pSs,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,29.659929291,29.355637174
4Se2vPH77gcbJbeiDEUjmVHWQmMPqDJkwKWjci3wUoC8H1PdMMhRWzqH4ewvM1QXSKyky4DPdyS567CeMZ929pr6,1643375669,9jSZNSzRJrg93mQsZebancDjuN55VGUhBF1k7mBguQmr,SOL,0.800421457,-30.000005
4Se2vPH77gcbJbeiDEUjmVHWQmMPqDJkwKWjci3wUoC8H1PdMMhRWzqH4ewvM1QXSKyky4DPdyS567CeMZ929pr6,1643375669,3Kwv3pEAuoe4WevPB4rgMBTZndGDb53XT7qwQKnvHPfX,SOL,43730.349299937,30.0
2JuBtQL8NL6aNmAfEVCWtfR9GjNfjqoxDw83xUb6nB9Hz2jGdYLe6vrdBrWZZxNXq5GK4gHeJnvAJdsYWMrCC6NF,1643373998,5JPCFtShBFkkjQE3ZDF21tuTuqYft5t9EiEhWrPz8YPh,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,95.885883335,95.885883335
2JuBtQL8NL6aNmAfEVCWtfR9GjNfjqoxDw83xUb6nB9Hz2jGdYLe6vrdBrWZZxNXq5GK4gHeJnvAJdsYWMrCC6NF,1643373998,3ewZBcPSgmmJJu6xM8sqSr2UboZRDQB1WbjXB8cHDKTB,SOL,1.000317921,-97.990605
2JuBtQL8NL6aNmAfEVCWtfR9GjNfjqoxDw83xUb6nB9Hz2jGdYLe6vrdBrWZZxNXq5GK4gHeJnvAJdsYWMrCC6NF,1643373998,3Kwv3pEAuoe4WevPB4rgMBTZndGDb53XT7qwQKnvHPfX,SOL,43700.349299937,97.9906
28MjbDvSXfj5MRCY21tUFupormZdDyypTMUSLs4kxNLeBuEVb8YsgEESmiBLDNCCxiWMzXH6sz4BCcAzuaWN7rxA,1643368515,8cL3Y58vB9AEeQvF7bTEbCNueSu318BEDG7NQTAcFmC3,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,12.068395998,12.068395998
28MjbDvSXfj5MRCY21tUFupormZdDyypTMUSLs4kxNLeBuEVb8YsgEESmiBLDNCCxiWMzXH6sz4BCcAzuaWN7rxA,1643368515,B9ABnHhBYpwtZXmKBMBYfYeR4xZLxqiyPQNqqYJre4WE,SOL,0.20029304,-12.33534428
28MjbDvSXfj5MRCY21tUFupormZdDyypTMUSLs4kxNLeBuEVb8YsgEESmiBLDNCCxiWMzXH6sz4BCcAzuaWN7rxA,1643368515,8cL3Y58vB9AEeQvF7bTEbCNueSu318BEDG7NQTAcFmC3,SOL,0.00203928,0.00203928
28MjbDvSXfj5MRCY21tUFupormZdDyypTMUSLs4kxNLeBuEVb8YsgEESmiBLDNCCxiWMzXH6sz4BCcAzuaWN7rxA,1643368515,3Kwv3pEAuoe4WevPB4rgMBTZndGDb53XT7qwQKnvHPfX,SOL,43602.358699937,12.3333
48X2CyKHuh1CMYsAyYi2VeWSbMw4cWsyoJjwVW9btACzAaYLMzvGpLUBxpBeR9njLXtuzRuLVZLS2SGjUVDFvnVz,1643365733,3k7mUkbbHBEnmrADqVSVCq19YfM1GymZWnaN8Z2EGqcp,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,24.463030978,24.463030978
48X2CyKHuh1CMYsAyYi2VeWSbMw4cWsyoJjwVW9btACzAaYLMzvGpLUBxpBeR9njLXtuzRuLVZLS2SGjUVDFvnVz,1643365733,CuUoRHuRTUccQdEmV2rVPZzBKCMMAoLB3N6wLvuPAHCY,SOL,101.495714787,-25.000005
48X2CyKHuh1CMYsAyYi2VeWSbMw4cWsyoJjwVW9btACzAaYLMzvGpLUBxpBeR9njLXtuzRuLVZLS2SGjUVDFvnVz,1643365733,3Kwv3pEAuoe4WevPB4rgMBTZndGDb53XT7qwQKnvHPfX,SOL,43590.025399937,25.0
2QwCxKHFHCDKTKwowz9nVEi3rvuM6oHPNbromz7NNvMDK7JmiQiSirg8dLvwempDZvApVJEZoriMdnupYPymTrFn,1643365331,9o1fhfZoU5gRATCe1TAjoPh8r24JrovywpXzk9TrVnqf,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,0.61646838,0.61646838
2QwCxKHFHCDKTKwowz9nVEi3rvuM6oHPNbromz7NNvMDK7JmiQiSirg8dLvwempDZvApVJEZoriMdnupYPymTrFn,1643365331,86U6PDKz2GSekkR1xGrNkHjoYVSY8cagKbniBSPyVHUr,SOL,0.00482297,-0.630005
2QwCxKHFHCDKTKwowz9nVEi3rvuM6oHPNbromz7NNvMDK7JmiQiSirg8dLvwempDZvApVJEZoriMdnupYPymTrFn,1643365331,3Kwv3pEAuoe4WevPB4rgMBTZndGDb53XT7qwQKnvHPfX,SOL,43565.025399937,0.63
4du6uBmhHFyWychWomaFwrBgftMWgr167iRXQ5HS5aNk382C99AY7Zp3hyJgPxFjuZBFDku9CbTJ83K5EBYpSBBh,1643365077,8kTHwNxiD4xxG7X5rzGqmv3KF23ewkNLxHeGD6xHrwJa,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,4.729193148,4.729193148
4du6uBmhHFyWychWomaFwrBgftMWgr167iRXQ5HS5aNk382C99AY7Zp3hyJgPxFjuZBFDku9CbTJ83K5EBYpSBBh,1643365077,8KMNF217v6xuoSq7fUTFCj3h2NU92BM4NkKH8iB8hhXF,SOL,0.150550803,-4.83504428
4du6uBmhHFyWychWomaFwrBgftMWgr167iRXQ5HS5aNk382C99AY7Zp3hyJgPxFjuZBFDku9CbTJ83K5EBYpSBBh,1643365077,8kTHwNxiD4xxG7X5rzGqmv3KF23ewkNLxHeGD6xHrwJa,SOL,0.00203928,0.00203928
4du6uBmhHFyWychWomaFwrBgftMWgr167iRXQ5HS5aNk382C99AY7Zp3hyJgPxFjuZBFDku9CbTJ83K5EBYpSBBh,1643365077,3Kwv3pEAuoe4WevPB4rgMBTZndGDb53XT7qwQKnvHPfX,SOL,43564.395399937,4.833
