borrower,bETHcollateral,percent,ust_loan,bLunacollateral
terra1d05m5krl3wzwmapyawdv959dac423cyjdyvgdh,12419997.0,0.8985350033419632,17289395432,0.0
terra13c0a2e6qc95tmy25gds37tj6ue7p4lx94v0jxk,12336042.0,0.8986796767834009,40894447148,978504228.0
terra19tsqzwv3d2z5sdthdsass23mqj3hyyjdlnh35t,12299375.0,0.8988239202051389,34004625248,643313855.0
terra1y2g65fef96pgr9fmf9ek9s5ky9n4vjeav9gsdu,12290670.0,0.898968061537219,16835050459,0.0
terra15dga6y8edcvkyafu56cve0shre9g6ftc3udyyg,12240507.0,0.8991116145725145,119930192653,6295806765.0
terra1art3f6hs0xgc8syx0gayh82sn7w70l3y6p5aje,12239689.0,0.8992551580145487,29970258542,758815630.0
terra1052ajzc5z80e76qtxm8syyqcu0v03759x93dr4,12176216.0,0.8993979570640663,21153746825,0.0
terra1qt8k9008purm0yy3arht4v60fxxrjxsmnclktv,12172470.0,0.899540712181607,35727264217,2683261390.0
terra1d9uw4cwx89cmx7jcf0c9ujlza298fep2j009qc,12112623.0,0.8996827654312838,18674829261,99999281.0
terra1f8p4g5qhv9ev3l3cvynduprugkswpfxl0pajfk,12085180.0,0.8998244968375966,43368267575,1068134144.0
terra185r6wzfda2d7t2varuy434586j9lx645rxpju3,12068651.0,0.8999660343967003,39284845203,924275841.0
terra1hgmvpdngnde9jzj0rafqj8hgw90vzuarsgahn4,12047942.0,0.9001073290867948,28023009365,487734521.0
terra1207028q6tpmz25jydw2j8mza7kcvaqlaxw5jul,12009999.0,0.9002481787926401,18187279379,0.0
terra162dk0hl68nw905j67xl44vqg665lle7d6hval4,12004910.0,0.9003889688162028,92848622660,3700110535.0
terra142pgpmy3udrqugr4fn3uamww0rtc007923pfdp,12000462.0,0.9005297066749408,60078985726,2317440972.0
terra1464l38qf37cd5cr9y5zt6kuprddtwm6fyggrxx,12000000.0,0.90067043911548,16333620000,0.0
terra18jfc9rvd557tmkae89fr3q72vgd2zpe94r9ch0,11999999.0,0.9008111715442914,15257910830,51731390.0
terra1m3ydhpl7lxesx0cdukex08p7mdz6hpj75qqqpf,11999999.0,0.9009519039731028,47995050348,1999985630.0
terra1c89p3q0srdykhhdmylsr300hndv4ld4cza8de0,11999999.0,0.9010926364019142,16248906000,0.0
terra1rjm4nys9kywcz9v0fss5g42v4gf8af6t9hsh5g,11999999.0,0.9012333688307256,37728673894,790350751.0
terra1jddqu7rm2nrtx0karx6skg384ezw752qvt09r5,11999999.0,0.901374101259537,28025469215,754018782.0
terra13k6fgxdh0eum0jhry6j9nz2yxuktv38hnz6sf9,11999998.0,0.9015148336766207,18713773728,0.0
terra1wt2nux6hrg3e0da8avnzsjyy2r7p7e0kx939st,11996236.0,0.9016555219740843,32648498915,700547942.0
terra1h46kn5yayharuepgurup993et5pv25vc7kmt5g,11979007.0,0.9017960082149464,36257070292,1252282068.0
terra147ax5jctvz0r29zsjj9uv7eu3qafjt6ztlnwug,11962211.0,0.9019362974773025,20224576175,254721413.0
terra1q2ujefrqy5kjjua2ae4yxxu2lldpvvkekcjl7n,11959946.0,0.9020765601764106,25579380875,284161701.0
terra1hhlj60fpp2me7wgsl6nru5r6fp5emzkzadgspu,11959368.0,0.9022168160969061,30416011151,839874906.0
terra1fzfh5dd4hfsxfe6hfc88cuqlx303y3psxccrrm,11799999.0,0.9023552029850418,17453330807,0.0
terra1n55crmpd939f549rus0wz9vtnjmmtmrkk9u24t,11796224.0,0.9024935456010973,15000000000,11200022.0
terra1uhu7e9djm44zhk6vrkusvmveauvzyyzpjhgaqf,11760086.0,0.9026314644014082,11822557214,265711497.0
terra1v9hwvwfv0l0u45k672kyktpwmwduz679zzljvg,11639998.0,0.9027679748452757,21293233943,0.0
terra1sqedjn8u8kfvztam7am3vcgrdlk5xyvhcge8wh,11614997.0,0.9029041920848311,23388082553,394606991.0
terra195kq9kwqj43tnr8p2unmznrfzr877zsaj7cnhj,11609754.0,0.9030403478360376,17915151178,0.0
terra1lhjr3eastjp94ncl2dhkawq35e0phxz5qzq4kl,11599999.0,0.9031763891834977,312284570049,16948846622.0
terra1td67ep7cpmp00m30l87ue3cz2ln70x33v4fa5v,11519996.0,0.9033114922795045,10071053149,0.0
terra17u7qwds5yt6g8j72f45tmlkrzyl8qy320npx4d,11509999.0,0.9034464781336605,46972721662,1370794300.0
terra1m5r85mj8jdsme3q9uspd4aufm62l0828etz24x,11509999.0,0.9035814639878166,13837017546,0.0
terra1cua8afc4ztas003p4n9p4hnjfqhf09pax77cce,11500689.0,0.9037163406570542,23418069624,104704743.0
terra1wn7eh2mnc043q23u38tchduy77n028dra482he,11488011.0,0.9038510686424684,16900507808,105024451.0
terra1hsfdve8dmfw56qyurzvye4txq3tvtnv5tshm6y,11434111.0,0.9039851645046705,20269750554,339515636.0
terra1uetjrzhavdh4xyak4zpws90c9zkzjqhyprxt2p,11340131.0,0.9041181581973091,32580656275,1371861873.0
terra1qzm8aygwenqdehjgeefsh76l7fmen4y9fdvntn,11317211.0,0.9042508830909863,9209140586,106297551.0
terra14r8ew3l9vtfm04x4ltvqes24yqmkmsm9us8fpu,11286047.0,0.9043832425025153,29959695072,433775222.0
terra1lj0l0llsyvgymj8t653azdvet2ltedealjy7y7,11159999.0,0.9045141236604891,8664407251,0.0
terra1xs43flg7x9u8093q2kjuz5vyeyl3lavg6ea0st,11138409.0,0.9046447516173468,34680412395,723994793.0
terra1n8hxym6xsh8xrskqv7kanuq972wk59meyztsuw,11124729.0,0.9047752191392223,35474342889,768570697.0
terra1gvy7q85m4cy0fl2zw0uwv6dc43pxdg0x56pj3g,11113927.0,0.904905559978446,22988029255,0.0
terra1xx7e0elm0ll44sdyptwx6r75edhye2e8564pml,11112369.0,0.9050358825459077,26765497337,345072108.0
terra1wpezl3jsslngf2pz24ak7ujead5qsyd9r69x7c,11039997.0,0.9051653563560206,0,0.0
terra1jwvpmdythvj49pzmqkkvex2425mae4qpnwafgx,11032475.0,0.9052947419503486,20824734635,328286832.0
terra18uavjte554qsu5czldah3fng0a773mvx97693y,11022546.0,0.9054240111003099,118421897721,4614238964.0
terra19cals6z6algwqj4e7tzm5kdejvpqcp70kcztgw,11010703.0,0.90555314135908,9302618686,0.0
terra1m72yzl2v25twln0nk9y29nk95xxse928whajys,11000514.0,0.9056821521242804,36082801440,634555080.0
terra1pjfshf76hpz3pzqqrlpnyhv6ud7upkhpu6r809,11000000.0,0.9058111568614413,66402135654,2908251425.0
terra1p4jul56gfyk4s2hq6ch28t997uglytkx55hz7e,10999999.0,0.9059401615868744,8104794000,0.0
terra13w2dec7afspunpu8g2d4hh4w7smlgut67sxxs4,10999999.0,0.9060691663123076,13234860802,0.0
terra1kjw49jnarxufk0cvehaz09gqpdj4hmcjxdt6cu,10999999.0,0.9061981710377407,14000000000,0.0
terra1ja8ktkcdkpypv2e0s38hererwnx88pln2v5zv5,10999999.0,0.9063271757631739,14054286783,2175510488.0
terra1lqjp2mhtejg246xru6urf955fu2ucf6f6u0knd,10998914.0,0.9064561677640489,16835197136,239718895.0
terra1mu2phus5djkfw4hrckzvfs539rxndfsr7vjuxf,10989973.0,0.9065850549075279,44671194472,1232684122.0
terra1clews7jg75el7p7uh7n6x4jyrmy88p3z5q6675,10949997.0,0.9067134732243368,66631748760,3500656287.0
terra1mv9v68uw5g4wvsne34y6et53hlpgvetuh7g9fs,10898999.0,0.9068412934517287,16896967693,0.0
terra1yyt5jdqykqxmthfgvmuf9jzry4nmztqu9a7pd6,10894627.0,0.9069690624056015,21059085347,520957282.0
terra1zpfl7hn2ymtn283d0r24zgmkn3ueq9mn7mdv23,10878020.0,0.9070966365975043,47777722407,1760327373.0
terra1vzxx8gc53a7tmq60r077zwymvgq0e8vwc46dyx,10813160.0,0.9072234501305659,40582187521,886909332.0
terra1g4ltkkfm5tklrap459w9u8sk83e6ch5e0rfn3r,10777048.0,0.9073498401528033,35385193385,2046412715.0
terra1xfmn002m8rsrdk4vqsddhvvdq48rg7cuv5z2es,10756564.0,0.9074759899447645,17154669054,0.0
terra18vgkelcvp8a9z5g37r9enqh2q2fgsdqwsmvk5j,10699999.0,0.9076014763591842,19835335923,0.0
terra1kxeqex5fnf3k7z2u8n2vgvxgeekhxzye7cw4tq,10699998.0,0.9077269627618761,38414821512,2345556926.0
terra139m7zykeju8ydkw8g6r5avcwj9ryuxr73a73ny,10699997.0,0.9078524491528405,21070506857,207998922.0
terra1760dqx9kft6ggc4hmejqu0v9fm2quhe3tch9qw,10603555.0,0.9079768045006354,99430692994,6504345292.0
terra10tv6kn75xt063k8vy37vm7qeud6p70sgq5tcxq,10589998.0,0.9081010008559559,41909389032,1105282895.0
terra15353pfq2cz4wfmuwrsm07ce6a47r5xj7kmrfaz,10572153.0,0.9082249879304094,33600310910,1080349733.0
terra1rfuy5ss0fsm7smszw3j2tc4rjj7lfh0gndvcvd,10543878.0,0.90834864340405,125250823327,6210818009.0
terra15a2x7hjjgkcuw9z05zyzxp0lg4j7ngpkajhz5j,10499999.0,0.9084717842777941,19722235042,0.0
terra1wml2cnqvvzc53j5ztcffclcchkhxum9ptngvwt,10499999.0,0.9085949251515381,3987972708,29264969.0
terra13d3kzscgeuy49cz72qldwkgzgj3mumzls3xmt8,10499999.0,0.908718066025282,12660584549,50586605.0
terra1pmczqvvhmlplaftyctgln23kmwmnw8ypp76pw4,10499998.0,0.9088412068872984,94182865734,4403961095.0
terra1duke9mwxlscreu70jqzsjhugxzrlc4y9svey6g,10499998.0,0.9089643477493147,43699672120,1292921293.0
terra1f7kkujqpjauhkv3yrna7zrvz8tk6d3dydw70tv,10490636.0,0.909087378816572,18655549538,0.0
terra1ax79rzwwlx5rtxmc3vh00rzpymnluawh4f65ft,10429999.0,0.9092096987510796,12523893530,170817435.0
terra1rlwv79fdyflsdz0sjq8hc3c6eu9xruspnzzzzk,10405371.0,0.9093317298557083,58730990533,1989509028.0
terra1zfs68e2v80p7eh9hzfgkg379d3qw2lhcsqw7mt,10398264.0,0.9094536776115492,91428026823,4450037125.0
terra1pzfdgxagse6jhuw2v0hagzyf8wagpxcg47ajrr,10338251.0,0.9095749215527271,21616005006,198214148.0
terra1chs48lm2s96tu39zk2z39mqnk7vk6yl82gsjz7,10323588.0,0.9096959935305905,39189671123,1916600249.0
terra1n3nna52v7k4ftsh6luzx2fd50ql9ap5c309kfm,10316111.0,0.9098169778204157,17254821008,27710339.0
terra1xutwkc5x60qnkgr075fq0k0apsdj5yz4hv2wmz,10299999.0,0.9099377731534841,35308076104,846262341.0
terra1gax0n2wqgcq0y9ehtu0rlgwtnps0eltmtgsj5l,10242320.0,0.9100578920443493,23107705675,735818634.0
terra1sgygjzxc44l2xlv6tymjrxr466tdrm29hudxlc,10230870.0,0.9101778766530109,22913524170,573037266.0
terra17v2llen2guy50pgc0yuuezc9swhpazeyn8j7wc,10226508.0,0.9102978101054302,10007749465,0.0
terra14fsk9q8hewdt95pescukuw6aefxfztdcjxgfje,10199999.0,0.9104174326681608,66817271849,3204003366.0
terra12mm7w3grg95uer99lq2s7lh7p6vf5vd0kfuz3q,10199999.0,0.9105370552308913,28564897768,764669418.0
terra19snlttwj593asrwnj3cl3htsx4qt7xaehem7dp,10199999.0,0.9106566777936219,16177748263,0.0
terra133urd2hpwf974dd2m57snz5n88cqmcfy5djul0,10179999.0,0.9107760658022849,23377735589,205895163.0
terra1wz5g8aayptcy0jsxm3mn2q9ecn2xp8tfqwg8ra,10176269.0,0.9108954100666142,17133009096,0.0
terra1v4tcd902zuufpguxd02lv45xdltqk5kf8003eu,10175045.0,0.9110147399762347,104692545609,3846623745.0
terra1m4q6zy28tt0h8rx32tz04rv7q84uxu78v3racg,10154385.0,0.9111338275915033,19389630210,0.0
terra166m8qr6rh3zrazjfcvqejx6asdj4jg9eetcswz,10149999.0,0.911252863769065,20192242523,194754905.0
terra1wfgkm98hnldlnhejce7sz7dvtdg39yn5lstt6v,10149999.0,0.9113718999466266,23036704994,380007269.0
terra1etuys2s7swe6gxcjm72gf6gwnycz9658g02vrx,10143862.0,0.9114908641512726,16726900774,0.0
terra174jjp8w89ehk508qg368v0afdma0q48he5deyy,10137241.0,0.9116097507067945,7891616680,0.0
terra1yqvgrymz2uzwz038rzm5rwpa2zpr6wy9gw3zar,10134906.0,0.9117286098781291,28933527026,1000088626.0
terra177ha7wwfvlu07gjnf7vq75hzts3pcggvja0drp,10120988.0,0.911847305823288,20246079661,550512680.0
terra1sangsescju4uypkdy7pmmdj3mt70rz9x933939,10115268.0,0.9119659346859836,21753196770,640005860.0
terra1c8x42hjkwa7cka2knvv3w2nn0dnryg5nptslzd,10099999.0,0.9120843844783764,16130504266,0.0
terra10m6qzk0qn7yzhpjul5lnzsr4rm5jeuqccvt6tq,10099998.0,0.9122028342590414,12207026682,599995689.0
terra14dpaujqr9me05wls60p9hyd4d6xhywkzdty8rr,10080053.0,0.9123210501306624,30440154355,800005020.0
terra19pneq8jqv2sedyr8e2j7lkla42jjr7zjv2jtf5,10072345.0,0.912439175605146,10632075992,0.0
terra15hw89vfyxx5t4686m9cggmaz7qp0ktw5q7zhur,10069966.0,0.9125572731794231,21512709220,399999999.0
terra1gda7w3a3ncjn928py2hhx2057k503v9vyz5sta,10063315.0,0.9126752927527452,16000000000,0.0
terra1mqs59fdv2t0cc3pmrtrgn83azvqv8dqz8q4063,10058266.0,0.9127932531128928,97130100215,4082016269.0
terra1r0dmwp4fuml2m22a298sqcthqgk85ujskg0602,10049999.0,0.9129111165201166,206865422270,12834237092.0
terra17z5dngaaqmdj6qmmsdqjdkg664d72rptu7ypkz,10043771.0,0.9130289068872037,21276410506,251599536.0
terra15mypsg74mhecplusyehja0atm7zaejvgtxg308,10040568.0,0.913146659690457,15659277543,0.0
terra14eku9t477930c5j5y6w7kcumf6pw3hvux8tx2d,10038225.0,0.9132643850157013,23180359838,750000000.0
terra1llcdveh3qxc4gcpe6uljlf66ly8zuwx2tkl0lm,10022940.0,0.9133819310829994,17408764854,0.0
terra157fap9066ya2jnrrurvd6tlyw9pheyzyrhaax7,10021743.0,0.9134994631122365,20000000000,1000011242.0
terra1p5gjk7u6rh2na2lwqmsda72ytthynxr89x4t9g,10021518.0,0.9136169925027404,34012681587,947570586.0
terra1uam5dknnzms94uakauhnz99d08gzwac7d4qc4p,10019998.0,0.9137345040671352,22024766589,531396180.0
terra1pvxfyz9kysxuy7slar0nyux3q9vhpz3jr0aqqj,10016841.0,0.9138519786071704,7122370700,0.0
terra1y5ycm40367vxllwr36yx77mcd2rkraggj6agqx,10015554.0,0.9139694380536513,234791947243,10353339250.0
terra104a7fl0dlpt0mvrtn20zwenjgru95cywdutfhc,10009974.0,0.9140868320595473,79924900763,3021885133.0
terra1wx60k9z8rd624eku9ftwwq9eslyagphghvwlzg,10007337.0,0.9142041951394897,152001387934,6050000000.0
terra15q7jyf0rhgtjjk668dvkg0d6rp0nush5h2yqa4,10002700.0,0.9143215038380714,16381609769,310000000.0
terra1rwaws4k4q5ceqgax7lq8d6zymgh7v6dt0a6cg3,10000998.0,0.9144387925761019,15063883807,0.0
terra1yjwf6287vktrj3nawr30gr5ke0gnnacjx7nk35,10000063.0,0.9145560703487299,87130031160,4182469408.0
terra1sxss884nm7qmxd56ceevzf26jvfkqatmzgzr90,10000000.0,0.9146733473825125,9557729141,599999999.0
terra1xkrmgm52gqxj783r36lf9qty0j23x6s8zsv0fe,10000000.0,0.9147906244162951,109280450809,4763931338.0
terra16c6ymfsehnfraec5k85hlxh3ezlj2tdhg0pte0,10000000.0,0.9149079014500776,108776004139,5749999999.0
terra10daty845flyvzl29uvsh4pwcnc4ff99fj77q55,10000000.0,0.9150251784838602,21032325871,306016441.0
terra1py3vp234sy8p9dn5cr3fre2z877pcyrgcghxhn,10000000.0,0.9151424555176428,14999623603,0.0
terra16y4gp7yud67tzq6e2fmnskrgj368xyuq5hr9sg,10000000.0,0.9152597325514255,17811626518,0.0
terra1lqker9xrfafxusfz329vk94etemmxdjy6d07xr,10000000.0,0.9153770095852081,17999677483,305379558.0
terra15l7uakr9h2wcnhd60v0yuqmt5nq6sw3wylcjjl,9999999.0,0.915494286607263,38821781119,1602745770.0
terra1xjw6f0wyahswtwp0t5zurj6fk8g2qskp4338fq,9999999.0,0.9156115636293178,17288387419,0.0
terra1tsga7hx6e9h8wpf92wjzymf4ac0m9fgdnpde2k,9999999.0,0.9157288406513727,18091034986,0.0
terra1s0a0mnlvyfn25ypql0g9z2509k8k079cdyaqux,9999999.0,0.9158461176734276,19587256556,335903414.0
terra1nspz55knfa7w4edtkgtlk9up9epr9vaygd2v33,9999999.0,0.9159633946954825,29431856307,600145449.0
terra1474h3ky8anq8m68gwd2dkrgguuzm02u4c4kvxn,9999999.0,0.9160806717175374,27092591586,725406611.0
terra18mhqxz843au2un66ku084pw6fp24e9y8nkaaq4,9999999.0,0.9161979487395923,16809783691,0.0
terra10yfjdgrj40yckeh5gju86fzyyrw46va48ajxg4,9999999.0,0.9163152257616473,15000000000,0.0
terra1nwenujpx9k6gfm7q86d874wvpngw73nuw9v5am,9999999.0,0.9164325027837021,12761275977,109964929.0
terra1h8yrgj0x7zfgk5mgcctydvu02h6yyzeu0j8kn6,9999999.0,0.916549779805757,53831031482,2068511755.0
terra1fr3fyw5avzd9tge8cpag93d2ytc8jgy4uz7umr,9999999.0,0.9166670568278119,20022135370,505224650.0
terra1ujgvdeqy8w36slj9x4ntgjpwe0lr6cnhud57rf,9999999.0,0.9167843338498668,17075372142,608682217.0
terra18p4kpmgaay0t6yrkmc7f7gs37qyvxjf3nstmju,9999999.0,0.9169016108719217,97267401264,3641265534.0
terra1ve6wx4x2mqw8qfvxj4642anj9qmqhelxmzn77k,9999999.0,0.9170188878939766,27640064163,459457015.0
terra18ee2zm54xx04p5k8jsusr69rl76shcxtefx93t,9999999.0,0.9171361649160314,83227525552,3644716197.0
terra1ytajks7ftd7gm2c8vdf2mgj72vgt0tsmfwj0hy,9999999.0,0.9172534419380863,13917595836,0.0
terra1fuygwewa38p6ag6wr5wca2p7faqn9g6493skj0,9999999.0,0.9173707189601412,11473012000,0.0
terra1428y0m4epsgw3lcuhq5n0egpqengjd9djlv8ms,9999999.0,0.9174879959821961,30066789408,500000000.0
terra1asfd3wuc7t495k0hae0p9qj8dw0u747vzudaw8,9999999.0,0.9176052730042511,60400507419,1861334396.0
terra18rr9ml49tjeu5wkm6qg09yep8xwlcmf73mlndz,9999999.0,0.917722550026306,14130203000,0.0
terra1snvv4tzrx45ndg8lerfxe9h3ruzpp3y3xptaun,9999999.0,0.9178398270483609,10295561476,0.0
terra1qgy32lsratx8tn86cvg9aj5j50ajw440pyr87u,9999999.0,0.9179571040704158,23912823489,494628817.0
terra12e5qdep76jvnsrdwzeqzks5mzrsflqd8dww948,9999999.0,0.9180743810924706,14963805683,0.0
terra1ce5mc5ury3qg98j9qs4haac9qklt2s89vddvrt,9999999.0,0.9181916581145255,28108544369,727277304.0
terra1zkf83tpx3eqxuasvt3n2se4gz730es532pyekp,9999999.0,0.9183089351365804,129793804877,5880349926.0
terra1w6e23z0cskynssvv98m4ksz8nmt7zcjxu70plh,9999999.0,0.9184262121586353,30374127463,878963003.0
terra124jvrwesuhnmqgnq6wu2ds9tdfevmzck5x0a0z,9999999.0,0.9185434891806902,9771330522,0.0
terra1uanmug40z63h8fqglvxgfjrp9v3knm23y94c5a,9999999.0,0.9186607662027451,35355812662,999732033.0
terra15xd0ncp2r3t2vslxedaz4mlsdnwjzvnzn9arlq,9999999.0,0.9187780432248,84525848746,3885054892.0
terra1s423s24d3hn7avalspk3rzfqvncrfygv6gq87m,9999999.0,0.9188953202468549,78526775543,3137436080.0
terra1z4dn6730wt0h6w9x3yh9gngap9y94k0q8u5t4v,9999999.0,0.9190125972689098,35959816510,3420607349.0
terra15clr3us7a9gnfd2zku0c6aej0mw7vv2lcvk84e,9999999.0,0.9191298742909647,36296548676,1372094747.0
terra13tmx42j36f2ck35w99puk0a7ldfvljxfc02aaw,9999999.0,0.9192471513130196,18688608434,253954542.0
terra16zgtgvse6puftecqm5p3gn3vyhjjvw7a624yr7,9999999.0,0.9193644283350745,15697260766,0.0
terra1k4kd5fhlt2pphrt2uulsru3up03vy7524g9yd6,9999998.0,0.9194817053454016,21258211983,189998634.0
terra1cu4x9nfzl3v5e2u5uzqs300xm704x63tn7svct,9999998.0,0.9195989823557289,10661207695,0.0
terra1tu7650d59jccltxnkftpldlrrtcq4x2wjwta4x,9999998.0,0.919716259366056,16999307321,0.0
terra1gurlsmn7qp82t77vzexs8dt9qdxzh3c5rr2fun,9989999.0,0.9198334191110772,14805147723,0.0
terra120n5v4lkl2uatj9knvutmq7pqgn48npc7wfp7f,9960863.0,0.9199502371577326,22063545591,517557180.0
terra1qp88lsky20g2jdd0zdnyhc4qcc3cjnzrpj30dm,9921659.0,0.9200665954315049,20258612504,110235707.0
terra1m39q0ns5rrg4tt6renm3anuf9g2c4xj4utyj4u,9908408.0,0.9201827983014796,50167825489,1740571936.0
terra1lsuswjrprac9mk8uspjhy8w7ffezh3573xgl5j,9899999.0,0.9202989025531967,18576601241,190810477.0
terra10ssm2qj5rwfruvuwgfyvw233aka75mq9a8zzgz,9849641.0,0.9204144162212271,37866966403,1061992368.0
terra186uy3hnsk8t5tynkvpqrez9umpwrmnfyafxpvv,9826426.0,0.9205296576306236,23305308001,322146147.0
terra1c86gc6hxwk9qg2mpkh2psqhv4dglhwrtcftzf9,9801525.0,0.920644607008478,89391736108,4604925783.0
terra1qarge50tw6vey89lwe7qp0u4u7te6nm0ulgygx,9799999.0,0.9207595384898574,19085560689,197234011.0
terra1eu0m2g9mcedlh6fd0cr2mvm60ky25h0am9tpwn,9799999.0,0.9208744699712366,12280527384,0.0
terra1gpke7pfhw7led53se4tvlr2m92aqwj9jg8ne59,9760219.0,0.9209889349245755,19245914847,84708688.0
terra19vlnu38f058qfmqq6pnkmv2xq2725eph90dmuh,9759671.0,0.9211033934511329,8664031511,0.0
terra19vuvpqqhrf07j6npnlsy56uc3n9hpjlvc5ev6w,9749023.0,0.9212177271011047,65768167707,5068939370.0
terra1ec3e2waxxwqcapdy3j5m5fev76dq3cssr0k6k4,9599998.0,0.9213303130300806,18701744888,200502430.0
terra15tynl4g5e34u3dktv8vl97zvzqz037340k7asr,9585968.0,0.9214427344193781,95163995553,4839341236.0
terra10ry6lqlrydutacgxkng3jz0dvhuaf4ym9l08kp,9549997.0,0.9215547339514574,18552657068,91261040.0
terra1gr2ke2z3vk0e6cza43ks3tzmkyn9w7xnx26rp9,9541583.0,0.9216666348066404,7258299296,0.0
terra1g7dvv3jwf8jr570t795274nc9e9x4rs6m58vfw,9521690.0,0.9217783023626201,225047329767,10909882359.0
terra12gtxwx69yg26nmwudp7gnlxfqe6kddl60nklhh,9499999.0,0.9218897155329859,133926793258,7416712516.0
terra1pw26gc5j3vv9sxkfp47a78wfp08y2dlnwm4d2l,9499999.0,0.9220011287033516,125987233709,6421947947.0
terra1m65hhh52w4mtcyrwj28gwep644gnau3l4mzuyx,9499999.0,0.9221125418737174,18199570720,311809180.0
terra1a4mz3g5e0u26pknu3nyyh0wdqzfry4ucq64dqj,9499996.0,0.9222239550089001,27803944193,700899313.0
terra1yfnw6a43gpgfr3n5ycl7z5jl64kcqm5slzjv36,9479998.0,0.9223351336134705,53867148102,1921981665.0
terra1cugzud7d07txea8zj067nulgrt6uy3acunhy6h,9472879.0,0.9224462287285207,30189361317,1029400365.0
terra1wja90lh63v5573mrntjqz9pysy6yyas3zh3amz,9429098.0,0.9225568103929892,15000000000,0.0
terra1fhv4r0rm43cznxyxf0uv8jl4eapgn3tnq5dntv,9421147.0,0.9226672988104883,44190372105,1710020767.0
terra13fvp83xw3qmgy3vc8eehx5h0rzt2tls8lqcl42,9399999.0,0.9227775392105162,21040311988,268302764.0
terra1kqgpc5t0zt0js04ef0gayfhz2hm6ljxj2ynlpy,9399998.0,0.9228877795988164,21481550536,164386959.0
terra1z9mpdx6xr2vul6jdmjhexahuw24g6y0wa9nnv0,9379999.0,0.9229977854447768,90785818675,3541809467.0
terra1ez2n3mnelmqr7cm4kqy0gcrlth728u0w6mmz75,9349571.0,0.9231074344401787,15090139126,0.0
terra1mvuvy4jr3zkxr5z5v0pef0l4q6uyheskvrzvcs,9347058.0,0.9232170539638621,16537668183,0.0
terra17a5unavzsk3287vepffecemufuqgdnjsn5re65,9321897.0,0.9233263784068009,14400735872,70127182.0
terra1t2q7sfx6c32nlapgj32utwzj0zcx4wzd3z49sd,9239089.0,0.9234347317020782,11776073439,0.0
terra1gh4dcvqdyuecdlh8q036lvevppeaj50wrezypx,9204119.0,0.9235426748795684,12326968155,0.0
terra189acy78yrncctw0udhcrpmpuws2slg9n7twth9,9199998.0,0.923650569727193,40944648541,1248993024.0
terra10kprcztvmwmmxyl6a7fsv47f326h2npezd0v9t,9185169.0,0.9237582906647042,53766762395,2912829527.0
terra1fegwhug4r2ehree4u0mq82qzku9f7gkrg24gkh,9181160.0,0.9238659645858525,15180888246,6525637.0
terra1x38098y35yjuhqsvrwjl4q3wydea5jkl4juvtf,9143691.0,0.923973199081683,19070300372,212591225.0
terra1kmyd8d4klj84cq72pvq2reptw2pd95h5cy3qz6,9141998.0,0.9240804137225116,35098215533,1386499027.0
terra1zmqxykhpysf4zd80jr6nm6vdccjzyd7h6r3cj0,9139998.0,0.9241876049079335,15014951742,42878344.0
terra125zlt43rc7qk2dhdtanyqk3t6dkcru2fdvlrh7,9135898.0,0.9242947480097715,55221224293,2149101017.0
terra1xdnt3ee5up8w2c4lt3gp6e4llu9evnelvpv6xw,9101605.0,0.9244014889334776,23907750686,461836381.0
terra1ygf4wwva6ajlw32flp9tc9u8e5h5yvfjwse2c3,9099999.0,0.9245082110224921,16138104353,249998203.0
terra1sdyw9k8w9eazjkztum2uh0l0zgknt8glrle4tg,9099999.0,0.9246149331115066,22354432563,1143573924.0
terra1z75w0td9urxkh254jwqd5m8pd6ulqjfdjsxpj5,9076545.0,0.924721380138966,8221927268,235332306.0
terra134sfway57zpmdw3au07kyc4dtt6ynmqve04ddv,9066441.0,0.9248277086697104,16587195158,0.0
terra1rlj2ga43njzkng00zw6t867fmsu49vqa52dxkx,9062405.0,0.9249339898674441,10000000000,0.0
terra1lgjhh6ywarzdyvtrhuvyhgltalzvmzp7y4fjtt,9053572.0,0.9250401674743739,16998860000,0.0
terra1yneql9lf569xw68qxufl4pajyylp2ac80sh20c,9008332.0,0.9251458145200028,16035830114,279471629.0
terra1x2376607zd0f4dhr485mgntvfq497vupjajled,9000023.0,0.9252513641201443,21058580379,0.0
terra1m2ylpf7p3ywhgnvjren98hg8a454z2gunnr3ec,8999999.0,0.9253569134388209,15525682994,0.0
terra16x2g87q5yl5aq9vh08f59adlwwj23ulj26nlq9,8999999.0,0.9254624627574976,9989015465,0.0
terra1u7e6rfp3urhxqlteare94xg380fdcelns2vj79,8999999.0,0.9255680120761741,10094145111,2499982.0
terra1482h7lvpfmvruzhlq5d7zg352rvpeuh4lqwvdu,8999999.0,0.9256735613948508,20000000000,509997412.0
terra12tlkfk0mn8uuwc2sfzv7krm7mtrwhqlkeuhzpn,8999999.0,0.9257791107135275,12513940584,0.0
terra19x9jmrxenw5nqwvr0009fuapxrgflecpdqxdrc,8999999.0,0.925884660032204,15098480222,0.0
terra1ns8fs28520eks9ety7vxa2hrtqqsxt93p5lhl9,8999999.0,0.9259902093508807,9862870722,0.0
terra1pddegqvc7fnnxknert5gtg93w28kp888g00eq3,8999999.0,0.9260957586695573,11790763393,6499618.0
terra1e2y4uwgg497rylpaszdgj00l64aegg2dpyegd8,8999998.0,0.9262013079765062,14628744465,0.0
